GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US48039660100,48039660100,"Census Tract 6601, Brazoria County, Texas",113,54,8,13,0,127,29,33,29,32,0,127,0,127,0,127,0,127,0,127,47,38
1400000US48039660200,48039660200,"Census Tract 6602, Brazoria County, Texas",460,135,0,127,107,108,49,50,44,47,44,65,22,38,0,127,0,127,125,83,69,71
1400000US48039660300,48039660300,"Census Tract 6603, Brazoria County, Texas",946,192,60,93,132,91,75,62,118,80,147,92,58,67,26,30,72,56,219,133,39,62
1400000US48039660400,48039660400,"Census Tract 6604, Brazoria County, Texas",1174,214,19,30,36,33,64,52,305,139,196,135,288,157,69,74,14,22,100,95,83,97
1400000US48039660500,48039660500,"Census Tract 6605, Brazoria County, Texas",373,121,11,18,11,14,76,71,125,92,33,29,7,8,11,18,43,59,20,21,36,28
1400000US48039660601,48039660601,"Census Tract 6606.01, Brazoria County, Texas",254,124,0,127,49,57,73,77,0,127,0,127,0,127,13,21,0,127,69,65,50,47
1400000US48039660602,48039660602,"Census Tract 6606.02, Brazoria County, Texas",997,243,12,18,195,122,41,32,81,53,57,59,80,72,251,132,33,42,243,133,4,8
1400000US48039660701,48039660701,"Census Tract 6607.01, Brazoria County, Texas",1615,251,84,82,135,107,356,169,84,74,155,113,266,133,97,76,104,76,334,145,0,127
1400000US48039660702,48039660702,"Census Tract 6607.02, Brazoria County, Texas",455,156,0,127,37,49,52,60,115,94,90,87,98,93,7,11,0,127,56,42,0,127
1400000US48039660801,48039660801,"Census Tract 6608.01, Brazoria County, Texas",558,172,0,127,25,29,174,129,132,120,13,22,30,38,13,23,33,37,105,82,33,36
1400000US48039660802,48039660802,"Census Tract 6608.02, Brazoria County, Texas",46,43,0,127,0,127,0,127,0,127,18,30,15,25,13,22,0,127,0,127,0,127
1400000US48039660900,48039660900,"Census Tract 6609, Brazoria County, Texas",694,181,60,70,87,84,47,45,60,63,128,87,14,22,23,33,49,55,137,77,89,75
1400000US48039661000,48039661000,"Census Tract 6610, Brazoria County, Texas",441,173,0,127,70,54,52,76,0,127,37,43,16,27,0,127,13,20,134,130,119,83
1400000US48039661100,48039661100,"Census Tract 6611, Brazoria County, Texas",294,93,9,19,41,52,0,127,53,52,25,34,0,127,30,40,7,13,129,78,0,127
1400000US48039661200,48039661200,"Census Tract 6612, Brazoria County, Texas",909,156,0,127,131,72,158,87,74,51,91,54,90,74,122,75,70,52,173,94,0,127
1400000US48039661300,48039661300,"Census Tract 6613, Brazoria County, Texas",305,106,0,127,31,39,33,33,35,42,84,68,11,18,22,29,67,69,22,27,0,127
1400000US48039661400,48039661400,"Census Tract 6614, Brazoria County, Texas",736,157,52,64,27,28,129,106,67,52,70,61,42,45,43,55,23,26,252,123,31,37
1400000US48039661501,48039661501,"Census Tract 6615.01, Brazoria County, Texas",264,121,0,127,28,42,58,66,0,127,6,10,60,68,0,127,0,127,91,55,21,36
1400000US48039661502,48039661502,"Census Tract 6615.02, Brazoria County, Texas",309,153,20,35,0,127,47,54,30,36,66,91,71,83,0,127,0,127,59,76,16,26
1400000US48039661601,48039661601,"Census Tract 6616.01, Brazoria County, Texas",632,158,0,127,62,58,157,98,3,11,139,95,20,29,52,47,17,20,104,69,78,68
1400000US48039661602,48039661602,"Census Tract 6616.02, Brazoria County, Texas",285,130,17,27,17,26,33,35,0,127,15,25,16,26,0,127,69,106,40,40,78,58
1400000US48039661700,48039661700,"Census Tract 6617, Brazoria County, Texas",220,83,5,6,34,42,35,41,23,38,12,15,2,4,0,127,8,10,31,44,70,60
1400000US48039661800,48039661800,"Census Tract 6618, Brazoria County, Texas",198,115,12,15,49,70,0,127,33,34,0,127,4,6,0,127,9,12,41,64,50,63
1400000US48039661900,48039661900,"Census Tract 6619, Brazoria County, Texas",261,93,7,7,54,63,0,127,40,46,29,42,13,19,0,127,54,58,25,42,39,25
1400000US48039662000,48039662000,"Census Tract 6620, Brazoria County, Texas",450,124,0,127,47,44,49,39,7,11,80,50,35,51,59,58,0,127,97,74,76,44
1400000US48039662100,48039662100,"Census Tract 6621, Brazoria County, Texas",492,135,0,127,26,30,42,49,24,28,38,40,0,127,98,112,87,52,115,74,62,59
1400000US48039662200,48039662200,"Census Tract 6622, Brazoria County, Texas",749,155,0,127,77,70,88,58,88,91,142,80,63,61,50,64,34,39,178,111,29,44
