GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US48039660100,48039660100,"Census Tract 6601, Brazoria County, Texas",91,64,9,14,0,13,0,13,35,42,20,32,0,13,0,13,0,13,2,8,25,27
1400000US48039660200,48039660200,"Census Tract 6602, Brazoria County, Texas",375,166,0,18,84,98,78,70,30,35,6,11,22,34,5,10,0,18,79,71,71,88
1400000US48039660300,48039660300,"Census Tract 6603, Brazoria County, Texas",1112,213,0,18,156,112,93,73,218,158,202,118,186,125,5,8,52,50,200,115,0,18
1400000US48039660400,48039660400,"Census Tract 6604, Brazoria County, Texas",1111,220,15,24,46,45,164,119,374,174,233,130,130,89,0,18,28,35,63,51,58,65
1400000US48039660500,48039660500,"Census Tract 6605, Brazoria County, Texas",488,154,18,28,60,74,43,38,96,67,40,38,49,53,13,19,43,72,45,53,81,73
1400000US48039660601,48039660601,"Census Tract 6606.01, Brazoria County, Texas",278,163,0,20,72,80,40,63,0,20,0,20,0,20,12,19,0,20,112,132,42,47
1400000US48039660602,48039660602,"Census Tract 6606.02, Brazoria County, Texas",1637,319,34,34,119,81,349,182,187,142,51,68,82,84,229,143,93,95,434,230,59,70
1400000US48039660701,48039660701,"Census Tract 6607.01, Brazoria County, Texas",1603,281,58,65,150,115,469,210,52,61,260,129,177,118,35,41,193,141,209,133,0,20
1400000US48039660702,48039660702,"Census Tract 6607.02, Brazoria County, Texas",1234,371,112,135,52,77,282,243,142,124,143,143,0,20,12,19,84,131,104,101,303,264
1400000US48039660801,48039660801,"Census Tract 6608.01, Brazoria County, Texas",720,187,0,18,34,40,192,163,253,149,21,35,10,17,7,12,70,78,57,57,76,78
