GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US17031010100,17031010100,"Census Tract 101, Cook County, Illinois",1740,206,126,93,77,68,166,97,207,101,140,94,149,103,153,93,109,98,493,143,120,91
1400000US17031010201,17031010201,"Census Tract 102.01, Cook County, Illinois",1682,221,0,89,112,91,164,110,246,127,167,106,168,94,137,89,219,95,457,162,12,21
1400000US17031010202,17031010202,"Census Tract 102.02, Cook County, Illinois",817,140,0,89,94,64,175,114,55,40,96,54,53,53,18,28,55,51,271,119,0,89
1400000US17031010300,17031010300,"Census Tract 103, Cook County, Illinois",1727,233,85,98,131,89,156,84,281,143,47,49,103,92,180,106,205,129,467,145,72,69
1400000US17031010400,17031010400,"Census Tract 104, Cook County, Illinois",1295,168,34,40,138,90,143,71,168,104,121,65,24,30,113,71,32,38,456,138,66,60
1400000US17031010501,17031010501,"Census Tract 105.01, Cook County, Illinois",1807,175,19,29,137,101,250,127,278,136,258,116,144,85,83,66,133,99,342,121,163,120
1400000US17031010502,17031010502,"Census Tract 105.02, Cook County, Illinois",1316,165,0,89,17,19,183,142,126,89,42,47,213,102,59,67,91,55,512,168,73,61
1400000US17031010503,17031010503,"Census Tract 105.03, Cook County, Illinois",902,132,0,89,0,89,58,49,139,97,155,80,81,73,141,108,32,37,253,108,43,41
1400000US17031010600,17031010600,"Census Tract 106, Cook County, Illinois",1897,240,57,54,124,77,254,133,285,119,158,116,120,87,63,55,126,78,674,173,36,58
1400000US17031010701,17031010701,"Census Tract 107.01, Cook County, Illinois",729,124,0,89,95,67,29,31,68,71,79,52,80,69,73,45,51,65,184,85,70,64
1400000US17031010702,17031010702,"Census Tract 107.02, Cook County, Illinois",1317,182,31,51,167,104,139,91,126,84,64,51,129,100,114,99,106,89,379,141,62,71
1400000US17031020100,17031020100,"Census Tract 201, Cook County, Illinois",720,134,27,25,65,49,71,52,126,77,34,31,38,34,53,58,52,51,254,97,0,89
1400000US17031020200,17031020200,"Census Tract 202, Cook County, Illinois",490,156,0,89,47,64,55,54,10,18,22,33,13,22,19,32,59,72,212,149,53,68
1400000US17031020301,17031020301,"Census Tract 203.01, Cook County, Illinois",369,134,38,62,0,89,0,89,107,109,30,34,0,89,13,21,41,66,98,55,42,40
1400000US17031020302,17031020302,"Census Tract 203.02, Cook County, Illinois",697,166,0,89,0,89,92,75,51,67,49,40,24,28,35,56,142,121,211,126,93,96
