GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US17031010100,17031010100,"Census Tract 101, Cook County, Illinois",1842,212,164,112,85,70,154,88,232,133,100,83,107,88,93,49,156,117,616,155,135,95
1400000US17031010201,17031010201,"Census Tract 102.01, Cook County, Illinois",1823,194,0,16,67,62,238,125,144,78,249,116,141,86,125,82,287,105,493,145,79,74
1400000US17031010202,17031010202,"Census Tract 102.02, Cook County, Illinois",859,103,0,11,66,49,149,95,73,51,110,75,64,50,8,14,97,61,292,111,0,11
1400000US17031010300,17031010300,"Census Tract 103, Cook County, Illinois",1753,252,40,38,102,77,212,107,328,144,69,53,113,96,83,59,127,111,630,220,49,42
1400000US17031010400,17031010400,"Census Tract 104, Cook County, Illinois",1209,164,37,42,89,64,103,74,112,82,106,58,55,41,87,57,77,71,449,148,94,66
1400000US17031010501,17031010501,"Census Tract 105.01, Cook County, Illinois",1779,201,16,25,192,98,202,118,104,78,283,108,127,81,118,78,80,67,504,167,153,130
1400000US17031010502,17031010502,"Census Tract 105.02, Cook County, Illinois",1317,169,18,30,24,25,169,121,152,88,55,44,131,77,76,64,106,80,510,168,76,69
1400000US17031010503,17031010503,"Census Tract 105.03, Cook County, Illinois",920,132,9,15,41,42,112,66,45,43,131,73,112,70,80,78,31,37,261,116,98,58
1400000US17031010600,17031010600,"Census Tract 106, Cook County, Illinois",2384,232,103,86,42,32,305,164,383,166,311,148,187,106,150,120,316,149,536,171,51,68
1400000US17031010701,17031010701,"Census Tract 107.01, Cook County, Illinois",795,138,16,19,54,54,74,43,121,86,106,62,85,70,80,49,70,61,122,72,67,63
1400000US17031010702,17031010702,"Census Tract 107.02, Cook County, Illinois",1247,175,0,16,136,88,104,69,154,80,40,35,79,76,84,66,106,69,459,149,85,80
1400000US17031020100,17031020100,"Census Tract 201, Cook County, Illinois",635,138,32,24,12,18,43,42,112,80,44,35,0,11,23,26,115,91,254,118,0,11
1400000US17031020200,17031020200,"Census Tract 202, Cook County, Illinois",329,108,0,16,44,57,21,24,0,16,0,16,7,13,21,33,48,65,119,99,69,85
1400000US17031020301,17031020301,"Census Tract 203.01, Cook County, Illinois",534,142,47,70,18,20,28,45,107,107,39,37,54,38,55,44,95,91,55,38,36,33
1400000US17031020302,17031020302,"Census Tract 203.02, Cook County, Illinois",714,182,0,11,61,63,63,45,116,96,48,49,8,13,39,59,124,99,186,101,69,73
1400000US17031020400,17031020400,"Census Tract 204, Cook County, Illinois",921,127,28,40,29,37,129,74,114,62,101,63,91,63,60,50,76,49,228,93,65,51
1400000US17031020500,17031020500,"Census Tract 205, Cook County, Illinois",1484,198,0,16,80,77,47,42,93,84,263,165,149,90,88,86,290,141,374,146,100,95
1400000US17031020601,17031020601,"Census Tract 206.01, Cook County, Illinois",1043,188,25,29,57,46,133,97,75,73,59,75,56,76,89,74,175,110,351,129,23,36
1400000US17031020602,17031020602,"Census Tract 206.02, Cook County, Illinois",883,143,0,11,55,67,71,65,141,85,43,46,77,79,51,48,121,82,277,115,47,51
1400000US17031020701,17031020701,"Census Tract 207.01, Cook County, Illinois",217,73,43,62,0,11,19,15,64,60,12,14,5,7,0,11,0,11,62,63,12,19
1400000US17031020702,17031020702,"Census Tract 207.02, Cook County, Illinois",1294,240,0,16,82,60,67,76,95,71,194,120,91,68,54,66,83,77,531,213,97,78
1400000US17031020801,17031020801,"Census Tract 208.01, Cook County, Illinois",1215,231,12,20,82,82,164,100,73,64,206,128,86,98,101,109,45,49,416,179,30,25
