GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US06037101110,06037101110,"Census Tract 1011.10, Los Angeles County, California",881,126,0,12,54,50,52,30,79,54,26,32,152,77,39,34,101,71,283,95,95,64
1400000US06037101122,06037101122,"Census Tract 1011.22, Los Angeles County, California",193,74,8,13,24,26,0,12,66,46,8,13,0,12,0,12,12,18,66,51,9,14
1400000US06037101210,06037101210,"Census Tract 1012.10, Los Angeles County, California",1954,149,73,60,127,88,212,126,126,83,295,121,163,95,110,87,172,95,566,169,110,79
1400000US06037101220,06037101220,"Census Tract 1012.20, Los Angeles County, California",737,92,0,12,44,33,35,33,36,34,77,45,118,64,56,33,61,39,280,87,30,33
1400000US06037101300,06037101300,"Census Tract 1013, Los Angeles County, California",217,80,0,12,0,12,29,36,21,24,6,9,59,51,17,28,16,23,46,42,23,27
1400000US06037101400,06037101400,"Census Tract 1014, Los Angeles County, California",526,87,32,53,11,18,19,21,0,12,0,12,19,21,86,73,45,52,259,94,55,39
1400000US06037102103,06037102103,"Census Tract 1021.03, Los Angeles County, California",212,51,0,12,7,10,15,12,25,22,6,9,22,28,39,31,17,26,81,44,0,12
1400000US06037102104,06037102104,"Census Tract 1021.04, Los Angeles County, California",276,90,0,12,28,35,26,39,25,37,21,32,12,18,9,16,70,67,56,44,29,34
1400000US06037102105,06037102105,"Census Tract 1021.05, Los Angeles County, California",309,63,0,12,25,32,42,38,34,36,17,27,20,18,32,33,10,12,113,65,16,25
1400000US06037102107,06037102107,"Census Tract 1021.07, Los Angeles County, California",353,118,0,12,0,12,51,40,56,54,25,31,8,11,67,63,13,17,115,71,18,29
1400000US06037103101,06037103101,"Census Tract 1031.01, Los Angeles County, California",191,60,0,12,5,7,15,18,14,13,19,18,36,33,20,21,16,26,61,43,5,8
1400000US06037103102,06037103102,"Census Tract 1031.02, Los Angeles County, California",417,153,0,12,0,12,64,65,42,54,105,76,46,47,19,22,63,50,68,48,10,16
1400000US06037103200,06037103200,"Census Tract 1032, Los Angeles County, California",775,178,16,26,50,83,97,102,16,25,111,101,154,122,0,17,44,41,261,134,26,29
1400000US06037103300,06037103300,"Census Tract 1033, Los Angeles County, California",183,72,0,12,6,11,6,9,35,44,0,12,13,14,24,29,0,12,77,50,22,20
1400000US06037103400,06037103400,"Census Tract 1034, Los Angeles County, California",1008,173,13,20,0,17,110,83,83,81,133,98,113,111,106,89,145,119,239,86,66,74
1400000US06037104103,06037104103,"Census Tract 1041.03, Los Angeles County, California",153,59,0,12,0,12,0,12,0,12,18,23,26,29,5,10,33,32,37,31,34,23
1400000US06037104105,06037104105,"Census Tract 1041.05, Los Angeles County, California",767,100,0,17,66,49,40,46,30,28,135,86,106,68,53,51,64,57,273,106,0,17
1400000US06037104108,06037104108,"Census Tract 1041.08, Los Angeles County, California",699,104,9,13,0,12,104,66,51,56,131,71,112,63,51,47,59,51,145,80,37,40
1400000US06037104124,06037104124,"Census Tract 1041.24, Los Angeles County, California",213,89,32,39,4,12,24,27,6,10,8,13,8,19,19,30,50,53,58,65,4,7
1400000US06037104201,06037104201,"Census Tract 1042.01, Los Angeles County, California",266,76,0,12,0,12,0,12,33,35,39,32,12,17,23,32,11,12,112,60,36,37
1400000US06037104203,06037104203,"Census Tract 1042.03, Los Angeles County, California",591,90,35,38,29,21,52,45,26,30,76,48,50,37,34,32,124,63,138,66,27,32
1400000US06037104204,06037104204,"Census Tract 1042.04, Los Angeles County, California",265,60,0,12,0,12,11,16,14,23,5,9,23,21,94,45,38,29,69,41,11,17
1400000US06037104310,06037104310,"Census Tract 1043.10, Los Angeles County, California",320,67,0,17,9,14,5,9,22,27,10,14,17,19,30,29,70,46,141,59,16,19
1400000US06037104320,06037104320,"Census Tract 1043.20, Los Angeles County, California",623,117,0,17,68,76,24,24,27,30,74,61,75,62,41,41,103,69,162,85,49,37
1400000US06037104401,06037104401,"Census Tract 1044.01, Los Angeles County, California",306,69,7,10,16,17,6,10,24,24,38,30,21,24,0,12,29,27,165,60,0,12
1400000US06037104403,06037104403,"Census Tract 1044.03, Los Angeles County, California",232,75,0,12,0,12,4,7,36,34,22,25,25,30,0,12,5,7,136,66,4,6
1400000US06037104404,06037104404,"Census Tract 1044.04, Los Angeles County, California",324,65,0,12,19,25,17,20,16,18,45,32,24,24,17,19,22,24,164,56,0,12
1400000US06037104500,06037104500,"Census Tract 1045, Los Angeles County, California",270,61,0,12,29,31,20,23,15,17,76,60,0,12,5,7,20,22,97,51,8,11
1400000US06037104610,06037104610,"Census Tract 1046.10, Los Angeles County, California",316,59,0,12,5,8,21,27,34,26,4,7,21,21,12,19,35,31,141,54,43,27
1400000US06037104620,06037104620,"Census Tract 1046.20, Los Angeles County, California",273,78,0,12,0,12,33,31,23,25,18,17,16,23,25,27,26,23,128,62,4,8
1400000US06037104701,06037104701,"Census Tract 1047.01, Los Angeles County, California",674,47,0,12,30,25,42,27,90,51,71,40,14,16,73,37,79,40,254,73,21,17
1400000US06037104703,06037104703,"Census Tract 1047.03, Los Angeles County, California",356,69,20,24,16,18,32,34,31,25,43,32,25,27,36,39,10,11,134,56,9,9
1400000US06037104704,06037104704,"Census Tract 1047.04, Los Angeles County, California",491,105,17,26,0,12,30,36,39,36,125,77,23,27,9,14,84,66,157,76,7,12
1400000US06037104810,06037104810,"Census Tract 1048.10, Los Angeles County, California",384,103,0,17,5,9,34,33,44,40,41,61,53,54,11,15,25,30,168,92,3,6
1400000US06037104821,06037104821,"Census Tract 1048.21, Los Angeles County, California",430,74,22,36,15,18,30,31,43,46,63,57,29,26,19,17,79,61,130,64,0,12
1400000US06037104822,06037104822,"Census Tract 1048.22, Los Angeles County, California",386,58,6,9,0,12,21,24,59,34,33,31,53,30,27,24,24,30,157,62,6,9
1400000US06037106010,06037106010,"Census Tract 1060.10, Los Angeles County, California",255,77,7,11,8,12,6,8,8,12,0,12,27,24,14,16,68,49,101,63,16,25
1400000US06037106020,06037106020,"Census Tract 1060.20, Los Angeles County, California",169,83,0,17,0,17,13,16,47,50,9,14,22,35,17,19,27,43,25,21,9,14
1400000US06037106111,06037106111,"Census Tract 1061.11, Los Angeles County, California",154,80,25,41,0,12,0,12,9,14,45,46,0,12,30,23,0,12,21,24,24,37
1400000US06037106112,06037106112,"Census Tract 1061.12, Los Angeles County, California",231,89,0,17,0,17,9,16,18,21,29,33,13,15,0,17,0,17,126,76,36,35
1400000US06037106113,06037106113,"Census Tract 1061.13, Los Angeles County, California",137,73,0,12,0,12,12,18,12,13,0,12,0,12,0,12,55,39,21,22,37,51
1400000US06037106114,06037106114,"Census Tract 1061.14, Los Angeles County, California",872,118,0,17,36,37,51,42,106,70,16,24,122,76,120,71,93,56,273,107,55,47
1400000US06037106403,06037106403,"Census Tract 1064.03, Los Angeles County, California",142,64,0,12,5,8,5,7,6,9,36,33,45,41,6,10,14,22,25,24,0,12
1400000US06037106405,06037106405,"Census Tract 1064.05, Los Angeles County, California",501,119,0,12,16,27,0,12,39,45,91,77,33,42,46,50,101,81,127,68,48,46
1400000US06037106406,06037106406,"Census Tract 1064.06, Los Angeles County, California",362,126,0,17,0,17,60,57,25,37,46,47,27,42,12,22,88,65,91,64,13,17
1400000US06037106407,06037106407,"Census Tract 1064.07, Los Angeles County, California",567,77,5,9,25,25,20,26,28,27,50,48,32,20,50,41,104,57,226,71,27,21
1400000US06037106408,06037106408,"Census Tract 1064.08, Los Angeles County, California",814,60,0,12,33,31,36,32,127,66,111,45,133,67,86,44,62,36,215,59,11,12
1400000US06037106510,06037106510,"Census Tract 1065.10, Los Angeles County, California",473,107,20,32,15,18,32,40,55,47,67,55,44,47,77,66,42,42,76,62,45,58
1400000US06037106520,06037106520,"Census Tract 1065.20, Los Angeles County, California",437,105,14,20,31,37,6,10,53,49,0,17,51,50,0,17,60,45,171,78,51,49
1400000US06037106603,06037106603,"Census Tract 1066.03, Los Angeles County, California",140,60,0,12,3,5,26,25,0,12,35,29,0,12,30,32,0,12,34,27,12,13
1400000US06037106604,06037106604,"Census Tract 1066.04, Los Angeles County, California",627,124,18,21,10,16,30,38,18,21,139,71,40,48,111,83,29,26,183,87,49,50
1400000US06037106641,06037106641,"Census Tract 1066.41, Los Angeles County, California",45,33,0,12,5,8,0,12,0,12,5,8,0,12,0,12,6,9,22,28,7,12
1400000US06037106642,06037106642,"Census Tract 1066.42, Los Angeles County, California",112,67,0,12,0,12,0,12,0,12,15,21,39,57,40,44,0,12,18,21,0,12
1400000US06037106643,06037106643,"Census Tract 1066.43, Los Angeles County, California",102,59,0,12,0,12,7,13,55,46,22,32,0,12,0,12,0,12,0,12,18,19
1400000US06037106645,06037106645,"Census Tract 1066.45, Los Angeles County, California",67,46,0,12,0,12,0,12,0,12,9,14,0,12,0,12,7,12,41,42,10,15
1400000US06037106646,06037106646,"Census Tract 1066.46, Los Angeles County, California",168,56,0,12,0,12,4,6,0,12,11,14,36,30,13,20,9,8,90,53,5,8
1400000US06037106648,06037106648,"Census Tract 1066.48, Los Angeles County, California",481,60,0,12,7,10,25,26,48,38,64,41,16,20,50,42,104,56,167,52,0,12
1400000US06037106649,06037106649,"Census Tract 1066.49, Los Angeles County, California",113,56,0,12,16,25,12,18,15,15,0,12,0,12,13,19,0,12,36,35,21,26
1400000US06037107010,06037107010,"Census Tract 1070.10, Los Angeles County, California",192,66,0,12,13,20,17,19,5,10,17,18,0,12,0,12,16,25,107,48,17,20
1400000US06037107020,06037107020,"Census Tract 1070.20, Los Angeles County, California",308,100,44,50,0,17,8,13,0,17,58,49,62,57,23,35,43,45,24,31,46,41
1400000US06037108101,06037108101,"Census Tract 1081.01, Los Angeles County, California",109,47,0,12,7,11,5,7,22,20,0,12,0,12,11,14,27,32,22,18,15,16
1400000US06037108102,06037108102,"Census Tract 1081.02, Los Angeles County, California",282,102,0,12,22,35,39,42,7,11,80,61,36,42,0,12,8,13,76,61,14,16
1400000US06037108103,06037108103,"Census Tract 1081.03, Los Angeles County, California",103,55,0,12,0,12,0,12,54,49,6,12,23,24,0,12,0,12,11,18,9,14
1400000US06037108104,06037108104,"Census Tract 1081.04, Los Angeles County, California",43,34,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,36,34,3,6
1400000US06037108201,06037108201,"Census Tract 1082.01, Los Angeles County, California",563,127,0,17,34,41,139,103,51,42,76,63,49,62,72,56,70,57,43,58,29,27
1400000US06037108202,06037108202,"Census Tract 1082.02, Los Angeles County, California",916,164,14,22,31,32,29,32,144,120,31,36,5,10,46,37,58,51,315,140,243,127
1400000US06037109100,06037109100,"Census Tract 1091, Los Angeles County, California",145,55,0,12,0,12,23,27,18,17,21,23,9,12,14,21,14,21,23,16,23,24
1400000US06037109200,06037109200,"Census Tract 1092, Los Angeles County, California",196,69,0,12,20,23,34,48,10,17,27,29,35,34,15,23,19,28,26,27,10,12
1400000US06037109300,06037109300,"Census Tract 1093, Los Angeles County, California",191,67,0,12,12,15,53,51,4,11,0,12,32,34,6,9,12,13,62,35,10,15
1400000US06037109400,06037109400,"Census Tract 1094, Los Angeles County, California",169,82,0,12,8,11,0,12,20,19,11,12,7,13,6,9,42,46,69,55,6,10
1400000US06037109500,06037109500,"Census Tract 1095, Los Angeles County, California",432,79,0,12,8,14,0,12,57,44,60,45,25,37,7,12,10,16,262,87,3,7
