GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US06037101110,06037101110,"Census Tract 1011.10, Los Angeles County, California",749,118,0,95,0,95,141,84,46,44,74,58,115,69,14,23,47,42,216,94,96,71
1400000US06037101122,06037101122,"Census Tract 1011.22, Los Angeles County, California",150,63,0,95,0,95,31,46,46,45,0,95,0,95,23,25,21,24,21,25,8,13
1400000US06037101210,06037101210,"Census Tract 1012.10, Los Angeles County, California",1804,155,0,95,182,103,181,90,149,74,193,113,71,63,200,123,118,86,640,170,70,55
1400000US06037101220,06037101220,"Census Tract 1012.20, Los Angeles County, California",707,109,0,95,12,14,65,46,57,42,103,64,44,39,21,28,128,74,203,97,74,63
1400000US06037101300,06037101300,"Census Tract 1013, Los Angeles County, California",188,73,0,95,9,14,0,95,14,22,37,50,45,37,8,12,9,15,13,22,53,46
1400000US06037101400,06037101400,"Census Tract 1014, Los Angeles County, California",401,121,0,95,0,95,0,95,13,24,25,39,46,54,43,55,44,36,209,92,21,26
1400000US06037102103,06037102103,"Census Tract 1021.03, Los Angeles County, California",118,76,0,95,0,95,0,95,22,28,0,95,10,15,0,95,0,95,68,75,18,28
1400000US06037102104,06037102104,"Census Tract 1021.04, Los Angeles County, California",306,164,0,95,130,118,21,34,25,40,10,20,11,16,11,23,10,18,42,52,46,57
1400000US06037102105,06037102105,"Census Tract 1021.05, Los Angeles County, California",164,106,62,84,0,95,0,95,0,95,0,95,54,67,13,26,0,95,35,43,0,95
1400000US06037102107,06037102107,"Census Tract 1021.07, Los Angeles County, California",361,110,0,95,6,11,127,90,6,14,75,56,23,39,0,95,22,19,102,61,0,95
1400000US06037103101,06037103101,"Census Tract 1031.01, Los Angeles County, California",137,61,0,95,12,19,3,6,7,11,8,12,0,95,0,95,22,34,70,52,15,25
1400000US06037103102,06037103102,"Census Tract 1031.02, Los Angeles County, California",438,119,0,95,0,95,82,53,73,65,55,53,54,56,21,24,45,48,98,48,10,17
1400000US06037103200,06037103200,"Census Tract 1032, Los Angeles County, California",732,196,53,66,55,72,45,58,65,49,14,23,134,108,14,21,146,100,152,100,54,67
1400000US06037103300,06037103300,"Census Tract 1033, Los Angeles County, California",190,80,0,95,11,17,27,30,9,16,0,95,36,39,0,95,28,45,45,41,34,33
1400000US06037103400,06037103400,"Census Tract 1034, Los Angeles County, California",881,192,0,95,15,15,102,83,137,130,49,49,113,98,78,88,127,90,246,125,14,23
1400000US06037104103,06037104103,"Census Tract 1041.03, Los Angeles County, California",149,68,0,95,33,49,0,95,9,14,9,25,7,11,0,95,27,30,47,35,17,23
1400000US06037104105,06037104105,"Census Tract 1041.05, Los Angeles County, California",791,141,0,95,9,14,40,40,48,56,152,98,236,107,38,41,86,61,166,92,16,28
1400000US06037104108,06037104108,"Census Tract 1041.08, Los Angeles County, California",779,112,13,19,34,33,20,32,122,82,144,81,74,57,45,46,55,46,250,101,22,29
1400000US06037104124,06037104124,"Census Tract 1041.24, Los Angeles County, California",202,96,13,22,0,95,0,95,15,17,16,23,0,95,17,27,41,46,87,76,13,19
1400000US06037104201,06037104201,"Census Tract 1042.01, Los Angeles County, California",214,99,25,39,15,30,24,37,0,95,51,58,25,40,30,40,0,95,18,22,26,25
