GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US13057090100,13057090100,"Census Tract 901, Cherokee County, Georgia",598,164,10,16,36,54,77,51,80,65,25,27,22,24,52,62,24,27,185,137,87,79
1400000US13057090200,13057090200,"Census Tract 902, Cherokee County, Georgia",416,148,14,23,29,26,21,32,78,88,30,29,58,73,15,21,3,7,153,96,15,21
1400000US13057090300,13057090300,"Census Tract 903, Cherokee County, Georgia",635,179,18,28,38,44,25,23,99,98,42,43,35,58,64,83,11,17,258,151,45,41
1400000US13057090400,13057090400,"Census Tract 904, Cherokee County, Georgia",1953,277,72,60,81,67,210,122,196,108,189,108,105,67,106,73,419,187,492,179,83,96
1400000US13057090501,13057090501,"Census Tract 905.01, Cherokee County, Georgia",216,93,0,19,37,57,42,49,9,15,0,19,0,19,41,38,0,19,25,28,62,41
1400000US13057090502,13057090502,"Census Tract 905.02, Cherokee County, Georgia",288,130,0,21,0,21,26,43,116,96,0,21,35,54,43,69,0,21,0,21,68,64
1400000US13057090601,13057090601,"Census Tract 906.01, Cherokee County, Georgia",932,187,35,56,143,110,32,39,91,90,90,77,35,57,74,58,56,61,304,127,72,86
1400000US13057090602,13057090602,"Census Tract 906.02, Cherokee County, Georgia",579,185,0,19,99,102,0,19,74,66,32,46,32,31,0,19,138,111,171,91,33,42
1400000US13057090701,13057090701,"Census Tract 907.01, Cherokee County, Georgia",1182,341,7,11,149,136,247,209,115,94,181,157,112,98,0,21,46,56,304,141,21,35
1400000US13057090702,13057090702,"Census Tract 907.02, Cherokee County, Georgia",740,170,11,19,13,21,51,47,99,73,117,99,108,110,69,99,54,53,186,108,32,36
1400000US13057090802,13057090802,"Census Tract 908.02, Cherokee County, Georgia",143,93,0,19,31,38,0,19,43,64,0,19,18,29,13,20,16,26,0,19,22,35
