GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US08001007801,08001007801,"Census Tract 78.01, Adams County, Colorado",1060,84,30,32,58,50,91,51,70,51,96,64,72,46,29,32,174,83,427,117,13,19
1400000US08001007802,08001007802,"Census Tract 78.02, Adams County, Colorado",1058,121,28,34,5,10,129,57,123,63,113,57,92,58,68,38,69,52,356,114,75,61
1400000US08001007900,08001007900,"Census Tract 79, Adams County, Colorado",1293,107,13,14,54,48,62,44,187,76,103,58,200,86,121,72,92,55,423,103,38,30
1400000US08001008000,08001008000,"Census Tract 80, Adams County, Colorado",756,130,54,49,39,36,120,71,83,54,121,74,41,37,35,37,47,35,189,92,27,36
1400000US08001008100,08001008100,"Census Tract 81, Adams County, Colorado",466,62,0,12,27,24,6,9,45,28,61,44,39,26,18,13,49,48,193,65,28,24
1400000US08001008200,08001008200,"Census Tract 82, Adams County, Colorado",488,104,0,12,26,41,46,42,111,70,112,73,0,12,0,12,113,70,54,44,26,30
1400000US08001008308,08001008308,"Census Tract 83.08, Adams County, Colorado",831,152,22,33,72,69,67,53,49,47,51,44,65,63,52,54,78,65,316,118,59,55
1400000US08001008309,08001008309,"Census Tract 83.09, Adams County, Colorado",325,105,0,12,0,12,16,29,71,56,49,55,0,12,36,36,29,35,124,73,0,12
1400000US08001008353,08001008353,"Census Tract 83.53, Adams County, Colorado",584,168,0,17,54,83,74,60,52,65,70,76,21,34,92,88,130,93,81,76,10,16
1400000US08001008401,08001008401,"Census Tract 84.01, Adams County, Colorado",265,86,0,12,7,10,36,38,28,21,54,40,47,44,10,9,25,32,38,23,20,18
1400000US08001008402,08001008402,"Census Tract 84.02, Adams County, Colorado",193,68,8,12,0,12,46,37,13,20,37,43,26,24,0,12,0,12,51,42,12,14
1400000US08001008505,08001008505,"Census Tract 85.05, Adams County, Colorado",497,159,0,17,15,23,127,83,144,104,0,17,22,35,68,80,39,62,54,70,28,36
1400000US08001008506,08001008506,"Census Tract 85.06, Adams County, Colorado",2128,223,0,17,93,80,251,112,218,122,235,138,275,119,124,86,289,141,634,192,9,15
1400000US08001008507,08001008507,"Census Tract 85.07, Adams County, Colorado",481,155,40,48,14,22,103,83,91,84,14,22,31,37,48,42,14,22,88,64,38,52
1400000US08001008508,08001008508,"Census Tract 85.08, Adams County, Colorado",627,115,0,17,14,21,92,67,152,81,61,36,69,51,42,56,44,45,127,87,26,41
1400000US08001008523,08001008523,"Census Tract 85.23, Adams County, Colorado",285,126,11,17,12,18,10,19,26,25,118,96,54,49,10,15,9,15,0,17,35,43
1400000US08001008524,08001008524,"Census Tract 85.24, Adams County, Colorado",231,104,0,17,0,17,14,22,50,65,94,87,0,17,20,33,0,17,35,39,18,27
1400000US08001008526,08001008526,"Census Tract 85.26, Adams County, Colorado",596,145,0,17,58,59,108,86,40,53,110,72,142,85,13,20,111,93,14,24,0,17
1400000US08001008529,08001008529,"Census Tract 85.29, Adams County, Colorado",1871,250,0,17,132,95,188,101,113,68,491,184,146,72,216,122,133,103,441,149,11,18
1400000US08001008533,08001008533,"Census Tract 85.33, Adams County, Colorado",1599,205,0,17,152,101,190,107,170,102,194,96,199,92,60,49,145,107,416,134,73,69
