GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US08001007801,08001007801,"Census Tract 78.01, Adams County, Colorado",947,140,69,51,67,55,106,87,37,35,122,73,37,34,14,24,93,84,395,125,7,12
1400000US08001007802,08001007802,"Census Tract 78.02, Adams County, Colorado",1079,131,21,25,16,26,154,81,91,69,108,68,108,62,47,40,61,59,363,120,110,70
1400000US08001007900,08001007900,"Census Tract 79, Adams County, Colorado",1289,129,6,9,83,57,54,41,112,61,116,66,177,81,118,60,107,60,424,106,92,70
1400000US08001008000,08001008000,"Census Tract 80, Adams County, Colorado",781,140,9,13,20,22,79,54,104,68,160,91,42,44,68,64,36,32,263,136,0,17
1400000US08001008100,08001008100,"Census Tract 81, Adams County, Colorado",256,60,0,12,5,8,0,12,13,15,40,37,14,14,8,9,54,37,103,48,19,20
1400000US08001008200,08001008200,"Census Tract 82, Adams County, Colorado",457,122,0,12,63,65,17,21,61,57,103,70,0,12,0,12,140,80,73,67,0,12
1400000US08001008308,08001008308,"Census Tract 83.08, Adams County, Colorado",706,162,54,59,48,49,89,79,90,81,63,46,42,52,29,31,19,21,227,102,45,47
1400000US08001008309,08001008309,"Census Tract 83.09, Adams County, Colorado",305,110,0,12,9,14,0,12,24,38,50,51,30,47,48,46,36,39,104,72,4,7
1400000US08001008353,08001008353,"Census Tract 83.53, Adams County, Colorado",444,166,0,17,0,17,31,35,164,111,12,21,14,23,80,86,37,44,92,93,14,22
1400000US08001008401,08001008401,"Census Tract 84.01, Adams County, Colorado",265,75,50,45,9,10,43,30,18,17,38,29,17,16,0,12,18,21,40,26,32,30
1400000US08001008402,08001008402,"Census Tract 84.02, Adams County, Colorado",255,105,6,9,0,12,42,43,63,60,53,60,47,52,0,12,0,12,34,34,10,12
1400000US08001008505,08001008505,"Census Tract 85.05, Adams County, Colorado",505,172,18,28,10,18,110,92,56,51,0,17,12,20,55,79,32,52,194,136,18,31
1400000US08001008506,08001008506,"Census Tract 85.06, Adams County, Colorado",1903,224,16,27,55,64,188,91,229,118,334,149,148,130,65,64,293,145,508,147,67,59
1400000US08001008507,08001008507,"Census Tract 85.07, Adams County, Colorado",347,147,19,33,0,17,49,72,72,85,15,26,15,24,60,73,16,28,71,61,30,53
1400000US08001008508,08001008508,"Census Tract 85.08, Adams County, Colorado",432,117,0,17,13,22,62,47,88,56,40,39,42,34,71,69,59,54,57,47,0,17
1400000US08001008523,08001008523,"Census Tract 85.23, Adams County, Colorado",244,116,13,20,11,17,35,46,27,30,53,70,14,23,19,30,0,17,32,52,40,44
1400000US08001008524,08001008524,"Census Tract 85.24, Adams County, Colorado",189,90,0,17,0,17,15,24,11,19,83,83,32,35,13,21,0,17,24,38,11,18
1400000US08001008526,08001008526,"Census Tract 85.26, Adams County, Colorado",356,135,0,17,33,54,76,81,0,17,96,67,106,69,0,17,15,24,14,23,16,26
1400000US08001008529,08001008529,"Census Tract 85.29, Adams County, Colorado",1746,217,35,54,159,95,252,119,131,76,389,158,115,76,187,113,200,116,268,130,10,16
1400000US08001008533,08001008533,"Census Tract 85.33, Adams County, Colorado",1858,209,73,113,194,128,283,127,179,106,334,166,181,86,101,91,73,79,407,128,33,55
1400000US08001008534,08001008534,"Census Tract 85.34, Adams County, Colorado",150,78,0,12,0,12,16,25,11,20,41,40,45,67,0,12,28,36,0,12,9,15
1400000US08001008535,08001008535,"Census Tract 85.35, Adams County, Colorado",242,125,0,12,21,29,46,53,25,39,35,45,80,115,8,13,0,12,16,26,11,19
1400000US08001008536,08001008536,"Census Tract 85.36, Adams County, Colorado",80,54,16,29,3,7,6,11,9,16,0,12,17,21,29,47,0,12,0,12,0,12
1400000US08001008537,08001008537,"Census Tract 85.37, Adams County, Colorado",118,67,0,17,0,17,0,17,17,29,60,50,0,17,21,23,0,17,20,32,0,17
1400000US08001008538,08001008538,"Census Tract 85.38, Adams County, Colorado",165,105,16,24,0,17,0,17,53,61,0,17,38,57,14,23,29,46,15,23,0,17
1400000US08001008539,08001008539,"Census Tract 85.39, Adams County, Colorado",277,115,0,17,0,17,52,50,28,55,30,45,10,16,25,35,9,16,94,85,29,34
1400000US08001008540,08001008540,"Census Tract 85.40, Adams County, Colorado",68,76,0,17,10,16,0,17,0,17,0,17,0,17,45,70,0,17,13,21,0,17
1400000US08001008541,08001008541,"Census Tract 85.41, Adams County, Colorado",23,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,20,8,13,0,12
1400000US08001008542,08001008542,"Census Tract 85.42, Adams County, Colorado",160,97,0,17,0,17,40,49,12,20,0,17,24,27,22,36,27,30,28,44,7,12
1400000US08001008543,08001008543,"Census Tract 85.43, Adams County, Colorado",514,135,31,47,0,17,40,39,89,82,61,47,66,53,0,17,23,29,204,82,0,17
1400000US08001008544,08001008544,"Census Tract 85.44, Adams County, Colorado",68,49,0,12,0,12,36,31,0,12,0,12,14,21,0,12,13,21,5,13,0,12
1400000US08001008545,08001008545,"Census Tract 85.45, Adams County, Colorado",172,89,0,17,0,17,19,31,51,51,84,67,18,29,0,17,0,17,0,17,0,17
1400000US08001008546,08001008546,"Census Tract 85.46, Adams County, Colorado",175,98,0,12,0,12,21,28,19,32,22,32,74,77,0,12,25,35,14,25,0,12
1400000US08001008547,08001008547,"Census Tract 85.47, Adams County, Colorado",238,126,17,29,0,12,21,35,12,19,14,18,43,51,0,12,54,57,77,107,0,12
