GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US08001007801,08001007801,"Census Tract 78.01, Adams County, Colorado",1009,133,48,39,46,45,112,72,48,43,106,68,60,54,30,40,131,91,416,118,12,20
1400000US08001007802,08001007802,"Census Tract 78.02, Adams County, Colorado",1060,132,24,34,15,24,99,63,121,92,97,52,130,78,92,67,13,20,375,122,94,65
1400000US08001007900,08001007900,"Census Tract 79, Adams County, Colorado",1285,108,12,15,48,42,53,42,146,71,128,63,213,89,119,70,105,49,428,116,33,30
1400000US08001008000,08001008000,"Census Tract 80, Adams County, Colorado",747,135,54,42,19,23,74,63,130,70,123,75,30,42,41,41,55,34,221,98,0,17
1400000US08001008100,08001008100,"Census Tract 81, Adams County, Colorado",378,71,0,12,5,8,5,7,28,18,28,27,44,32,29,22,48,58,165,65,26,23
1400000US08001008200,08001008200,"Census Tract 82, Adams County, Colorado",446,105,0,12,35,44,21,26,130,79,94,55,0,12,0,12,107,72,59,48,0,12
1400000US08001008308,08001008308,"Census Tract 83.08, Adams County, Colorado",806,131,28,42,55,58,75,59,93,75,52,53,73,70,54,49,38,33,296,125,42,45
1400000US08001008309,08001008309,"Census Tract 83.09, Adams County, Colorado",316,109,0,12,0,12,0,12,74,73,30,48,25,38,25,29,38,47,119,68,5,8
1400000US08001008353,08001008353,"Census Tract 83.53, Adams County, Colorado",501,175,0,17,0,17,42,38,136,107,76,81,18,27,69,82,61,56,89,86,10,18
1400000US08001008401,08001008401,"Census Tract 84.01, Adams County, Colorado",283,76,38,41,17,17,38,39,29,23,54,44,12,12,7,10,36,34,41,23,11,13
1400000US08001008402,08001008402,"Census Tract 84.02, Adams County, Colorado",251,96,7,12,0,12,54,46,50,59,28,41,48,52,0,12,0,12,52,42,12,14
1400000US08001008505,08001008505,"Census Tract 85.05, Adams County, Colorado",446,158,0,17,9,15,105,86,136,114,0,17,13,21,72,89,36,57,41,64,34,42
1400000US08001008506,08001008506,"Census Tract 85.06, Adams County, Colorado",2047,199,0,17,58,63,240,127,253,121,326,148,234,125,82,77,237,147,570,161,47,52
1400000US08001008507,08001008507,"Census Tract 85.07, Adams County, Colorado",417,140,9,19,16,25,68,62,95,86,17,26,16,26,21,33,13,22,96,73,66,65
1400000US08001008508,08001008508,"Census Tract 85.08, Adams County, Colorado",516,133,0,17,14,21,67,58,101,69,47,41,74,48,44,60,69,52,74,52,26,41
1400000US08001008523,08001008523,"Census Tract 85.23, Adams County, Colorado",326,146,11,19,12,18,36,40,14,18,115,101,55,70,13,22,11,18,34,54,25,28
1400000US08001008524,08001008524,"Census Tract 85.24, Adams County, Colorado",210,107,0,17,0,17,15,23,12,19,83,87,36,39,15,25,0,17,31,35,18,28
1400000US08001008526,08001008526,"Census Tract 85.26, Adams County, Colorado",430,111,0,17,35,52,71,76,0,17,102,66,133,76,19,31,37,40,15,25,18,29
1400000US08001008529,08001008529,"Census Tract 85.29, Adams County, Colorado",1881,189,36,57,151,107,263,133,62,52,491,184,129,81,191,134,173,106,375,174,10,17
1400000US08001008533,08001008533,"Census Tract 85.33, Adams County, Colorado",1692,178,0,17,187,127,193,104,162,100,316,165,218,106,58,48,105,98,394,130,59,68
1400000US08001008534,08001008534,"Census Tract 85.34, Adams County, Colorado",131,71,0,12,0,12,14,19,9,14,31,38,0,12,8,14,35,41,23,34,11,17
1400000US08001008535,08001008535,"Census Tract 85.35, Adams County, Colorado",314,157,0,12,33,39,50,72,92,82,18,29,88,107,9,16,0,12,11,18,13,21
1400000US08001008536,08001008536,"Census Tract 85.36, Adams County, Colorado",96,55,10,21,7,10,7,11,0,12,0,12,26,30,25,35,0,12,21,25,0,12
1400000US08001008537,08001008537,"Census Tract 85.37, Adams County, Colorado",198,114,0,17,0,17,0,17,9,14,125,94,4,8,15,25,0,17,17,28,28,42
1400000US08001008538,08001008538,"Census Tract 85.38, Adams County, Colorado",106,71,0,17,0,17,0,17,52,56,9,16,0,17,9,16,22,35,14,22,0,17
1400000US08001008539,08001008539,"Census Tract 85.39, Adams County, Colorado",264,102,0,17,0,17,32,37,36,42,48,46,13,23,21,35,18,31,60,54,36,44
1400000US08001008540,08001008540,"Census Tract 85.40, Adams County, Colorado",82,68,0,17,9,15,0,17,13,21,0,17,0,17,40,61,0,17,9,15,11,19
1400000US08001008541,08001008541,"Census Tract 85.41, Adams County, Colorado",33,27,0,12,0,12,0,12,18,22,0,12,0,12,0,12,15,20,0,12,0,12
1400000US08001008542,08001008542,"Census Tract 85.42, Adams County, Colorado",243,117,0,17,0,17,42,52,23,26,34,40,54,58,20,34,25,30,39,46,6,10
1400000US08001008543,08001008543,"Census Tract 85.43, Adams County, Colorado",550,135,25,40,0,17,39,47,92,92,93,75,69,64,0,17,27,31,205,102,0,17
1400000US08001008544,08001008544,"Census Tract 85.44, Adams County, Colorado",81,68,0,12,0,12,31,35,0,12,0,12,14,22,0,12,29,47,7,15,0,12
1400000US08001008545,08001008545,"Census Tract 85.45, Adams County, Colorado",214,95,48,74,0,17,0,17,57,59,63,42,17,29,15,23,0,17,0,17,14,23
1400000US08001008546,08001008546,"Census Tract 85.46, Adams County, Colorado",203,100,0,12,10,17,18,28,14,23,25,29,76,74,0,12,29,35,31,36,0,12
1400000US08001008547,08001008547,"Census Tract 85.47, Adams County, Colorado",247,127,23,29,0,12,62,62,16,19,14,16,33,45,0,12,30,40,69,97,0,12
1400000US08001008548,08001008548,"Census Tract 85.48, Adams County, Colorado",149,67,7,12,20,34,5,10,36,23,14,24,59,52,0,12,0,12,8,16,0,12
1400000US08001008549,08001008549,"Census Tract 85.49, Adams County, Colorado",283,105,0,12,24,30,103,84,39,37,20,23,8,13,39,49,30,41,20,31,0,12
1400000US08001008550,08001008550,"Census Tract 85.50, Adams County, Colorado",251,121,0,17,12,18,0,17,13,20,15,23,40,58,13,19,46,53,112,94,0,17
1400000US08001008551,08001008551,"Census Tract 85.51, Adams County, Colorado",75,103,0,12,0,12,0,12,75,103,0,12,0,12,0,12,0,12,0,12,0,12
1400000US08001008603,08001008603,"Census Tract 86.03, Adams County, Colorado",367,93,6,9,17,29,66,46,23,28,6,9,33,31,46,43,6,8,126,63,38,48
1400000US08001008604,08001008604,"Census Tract 86.04, Adams County, Colorado",470,91,33,47,6,10,61,62,55,45,53,41,62,44,30,38,36,36,134,63,0,17
1400000US08001008605,08001008605,"Census Tract 86.05, Adams County, Colorado",412,86,0,12,38,35,29,33,29,46,74,65,72,62,17,16,78,57,69,39,6,9
1400000US08001008606,08001008606,"Census Tract 86.06, Adams County, Colorado",1008,160,0,17,185,102,30,33,314,139,183,118,27,33,29,31,73,73,167,96,0,17
1400000US08001008705,08001008705,"Census Tract 87.05, Adams County, Colorado",520,124,0,12,17,18,58,53,10,15,23,23,104,68,34,43,75,67,169,79,30,29
1400000US08001008706,08001008706,"Census Tract 87.06, Adams County, Colorado",635,128,0,17,111,81,18,23,113,85,82,61,40,40,6,10,69,67,171,86,25,25
1400000US08001008709,08001008709,"Census Tract 87.09, Adams County, Colorado",1422,220,37,42,93,82,138,115,75,67,259,161,112,81,16,26,263,145,381,146,48,43
1400000US08001008801,08001008801,"Census Tract 88.01, Adams County, Colorado",533,124,22,35,16,25,18,28,46,50,117,59,18,29,46,57,65,48,152,79,33,33
1400000US08001008802,08001008802,"Census Tract 88.02, Adams County, Colorado",416,115,0,12,21,20,23,23,88,61,100,68,6,11,40,42,56,56,75,52,7,14
1400000US08001008901,08001008901,"Census Tract 89.01, Adams County, Colorado",255,86,0,12,15,20,12,19,28,35,33,23,37,40,24,36,27,28,74,52,5,9
1400000US08001009001,08001009001,"Census Tract 90.01, Adams County, Colorado",529,123,62,60,30,33,30,34,37,37,73,45,45,48,35,29,66,60,112,68,39,34
1400000US08001009002,08001009002,"Census Tract 90.02, Adams County, Colorado",1274,237,0,17,36,43,181,124,79,85,114,93,204,114,58,70,189,129,401,167,12,21
1400000US08001009101,08001009101,"Census Tract 91.01, Adams County, Colorado",304,101,10,16,43,59,0,12,46,47,18,22,11,16,0,12,89,67,76,57,11,19
1400000US08001009103,08001009103,"Census Tract 91.03, Adams County, Colorado",259,90,0,12,10,17,38,49,28,37,60,60,8,12,37,40,28,42,42,37,8,12
1400000US08001009104,08001009104,"Census Tract 91.04, Adams County, Colorado",554,136,0,17,29,47,26,32,104,74,127,92,47,46,31,43,27,32,146,84,17,20
