GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US36005000100,36005000100,"Census Tract 1, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005000200,36005000200,"Census Tract 2, Bronx County, New York",491,123,0,123,72,57,14,25,107,77,11,17,61,57,39,43,31,33,156,89,0,123
1400000US36005000400,36005000400,"Census Tract 4, Bronx County, New York",517,130,0,123,0,123,79,65,23,37,129,82,0,123,22,37,89,74,156,85,19,25
1400000US36005000500,36005000500,"Census Tract 5, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005001100,36005001100,"Census Tract 11, Bronx County, New York",283,41,30,34,36,42,0,123,33,37,19,30,0,123,0,123,0,123,138,59,27,30
1400000US36005001500,36005001500,"Census Tract 15, Bronx County, New York",21,33,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,21,33
1400000US36005001600,36005001600,"Census Tract 16, Bronx County, New York",1571,170,41,35,41,41,118,85,219,108,181,101,333,133,54,38,188,114,320,117,76,38
1400000US36005001700,36005001700,"Census Tract 17, Bronx County, New York",347,39,0,123,9,16,21,34,21,23,107,67,57,43,20,32,25,39,76,53,11,18
1400000US36005002000,36005002000,"Census Tract 20, Bronx County, New York",2622,169,55,54,458,166,289,118,371,168,323,152,467,165,71,73,137,100,377,136,74,75
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",1814,65,98,52,277,124,168,69,92,62,232,92,354,125,28,28,132,84,391,128,42,33
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",1812,92,22,26,145,64,173,66,114,66,174,91,167,87,208,98,79,52,622,133,108,66
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",986,63,67,51,181,104,50,43,116,71,46,41,142,74,73,50,35,35,208,94,68,63
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",1402,108,77,52,67,62,107,61,137,81,193,91,118,79,69,53,130,84,451,134,53,46
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",2286,93,104,73,449,146,381,137,254,128,258,112,94,60,198,117,107,94,430,157,11,18
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",436,50,5,10,8,14,17,19,32,34,79,64,11,14,28,32,35,43,151,88,70,81
