GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US36005000100,36005000100,"Census Tract 1, Bronx County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36005000200,36005000200,"Census Tract 2, Bronx County, New York",478,118,10,21,76,66,35,33,122,78,0,12,0,12,14,18,34,36,165,81,22,33
1400000US36005000400,36005000400,"Census Tract 4, Bronx County, New York",484,100,20,25,18,28,24,28,22,35,115,69,0,17,49,42,38,41,152,70,46,41
1400000US36005001600,36005001600,"Census Tract 16, Bronx County, New York",1527,128,87,76,36,30,73,44,263,120,198,89,142,84,134,72,229,120,346,110,19,21
1400000US36005001900,36005001900,"Census Tract 19, Bronx County, New York",686,73,13,16,15,19,68,50,40,31,73,54,63,36,47,36,53,41,266,91,48,44
1400000US36005002000,36005002000,"Census Tract 20, Bronx County, New York",2599,203,185,110,243,131,273,134,232,126,393,160,434,180,41,50,183,106,553,179,62,59
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",1912,57,113,63,206,92,199,91,173,82,158,83,368,131,148,94,124,83,381,118,42,47
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",1785,116,58,43,73,54,170,70,135,78,288,109,125,73,176,85,160,73,497,132,103,58
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",1054,42,141,79,70,54,79,63,93,51,130,69,120,69,88,58,125,72,182,92,26,31
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",1326,108,68,53,29,29,174,104,73,65,173,104,136,80,69,54,156,83,407,119,41,56
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",2054,124,163,84,335,127,274,127,242,128,312,143,88,66,179,122,64,62,397,142,0,17
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",390,49,0,12,39,41,8,14,70,44,45,46,25,26,7,13,31,25,142,51,23,26
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",1016,69,61,41,13,21,71,55,95,68,137,63,89,60,89,70,108,53,326,97,27,29
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",1233,56,30,33,70,49,94,69,159,82,60,39,112,61,179,92,57,49,434,121,38,43
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",83,54,8,12,0,12,0,12,13,19,0,12,23,26,0,12,0,12,39,47,0,12
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",241,57,11,18,14,22,29,29,21,32,5,8,12,18,51,41,6,8,92,49,0,12
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",1784,125,14,20,184,110,80,60,164,93,229,100,209,109,153,78,121,75,586,175,44,51
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",241,68,0,12,38,31,0,12,37,33,16,18,41,34,30,34,0,12,68,43,11,17
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",1898,108,82,59,122,71,225,103,155,87,374,121,235,104,162,85,70,67,440,130,33,31
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",2504,134,139,90,225,124,406,198,351,180,434,180,176,103,169,110,162,103,420,154,22,30
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",1542,119,89,69,136,72,103,66,245,90,133,68,172,79,46,29,159,83,459,125,0,17
