GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US06001400100,06001400100,"Census Tract 4001, Alameda County, California",237,98,66,70,0,95,46,36,4,11,0,95,12,18,0,95,0,95,96,67,13,19
1400000US06001400200,06001400200,"Census Tract 4002, Alameda County, California",303,78,9,13,26,24,41,38,40,39,69,57,40,34,0,95,4,8,68,44,6,9
1400000US06001400300,06001400300,"Census Tract 4003, Alameda County, California",1384,195,54,54,128,58,199,108,250,116,237,122,124,72,28,32,63,47,301,148,0,95
1400000US06001400400,06001400400,"Census Tract 4004, Alameda County, California",1013,118,42,38,143,79,161,67,165,67,95,64,41,39,99,66,58,60,183,92,26,26
1400000US06001400500,06001400500,"Census Tract 4005, Alameda County, California",920,118,53,50,23,20,72,53,193,84,156,65,20,23,48,51,57,38,287,96,11,17
1400000US06001400600,06001400600,"Census Tract 4006, Alameda County, California",351,81,0,95,3,12,12,17,50,35,80,55,71,65,26,41,18,24,91,66,0,95
1400000US06001400700,06001400700,"Census Tract 4007, Alameda County, California",1180,173,50,54,36,33,130,78,23,22,204,102,88,60,190,104,102,75,319,127,38,34
1400000US06001400800,06001400800,"Census Tract 4008, Alameda County, California",1062,138,32,29,47,39,82,50,202,86,143,80,61,50,133,80,19,19,318,106,25,25
1400000US06001400900,06001400900,"Census Tract 4009, Alameda County, California",766,116,0,95,80,71,18,44,69,55,202,109,115,62,21,26,33,35,173,78,55,57
1400000US06001401000,06001401000,"Census Tract 4010, Alameda County, California",1405,221,0,95,61,79,202,102,78,65,150,93,195,136,36,53,163,133,520,134,0,95
1400000US06001401100,06001401100,"Census Tract 4011, Alameda County, California",1692,137,20,23,208,87,144,65,160,86,132,66,147,87,77,59,130,69,594,147,80,51
1400000US06001401200,06001401200,"Census Tract 4012, Alameda County, California",781,122,35,32,69,60,193,116,137,79,66,48,17,20,26,32,66,56,137,69,35,53
1400000US06001401300,06001401300,"Census Tract 4013, Alameda County, California",1471,129,42,34,43,43,125,71,183,80,216,93,186,91,99,53,90,60,390,100,97,65
1400000US06001401400,06001401400,"Census Tract 4014, Alameda County, California",1178,140,26,39,38,44,48,39,106,71,157,87,36,31,100,58,117,68,468,108,82,66
1400000US06001401500,06001401500,"Census Tract 4015, Alameda County, California",520,131,17,26,18,28,20,32,28,33,35,35,18,28,126,70,56,39,184,83,18,29
1400000US06001401600,06001401600,"Census Tract 4016, Alameda County, California",635,117,0,95,63,57,62,52,58,56,0,95,100,63,44,55,106,68,178,65,24,33
1400000US06001401700,06001401700,"Census Tract 4017, Alameda County, California",477,123,14,16,30,35,8,13,71,59,80,73,0,95,20,25,86,87,168,95,0,95
1400000US06001401800,06001401800,"Census Tract 4018, Alameda County, California",490,95,31,41,7,14,65,46,24,28,28,25,78,64,33,49,42,35,182,86,0,95
1400000US06001402200,06001402200,"Census Tract 4022, Alameda County, California",586,87,11,15,11,19,40,35,92,63,57,33,31,34,47,40,65,50,167,74,65,47
1400000US06001402400,06001402400,"Census Tract 4024, Alameda County, California",922,108,0,95,19,30,29,37,99,70,116,66,123,73,24,29,87,78,402,123,23,35
1400000US06001402500,06001402500,"Census Tract 4025, Alameda County, California",587,87,11,16,102,63,71,46,55,52,65,44,55,51,36,41,34,36,158,89,0,95
1400000US06001402600,06001402600,"Census Tract 4026, Alameda County, California",428,63,0,95,1,11,62,55,31,25,78,39,63,46,17,17,43,38,89,46,44,56
1400000US06001402700,06001402700,"Census Tract 4027, Alameda County, California",417,115,6,10,25,42,49,52,18,30,56,67,15,24,83,64,0,95,165,84,0,95
1400000US06001402800,06001402800,"Census Tract 4028, Alameda County, California",1361,119,65,57,133,78,146,88,150,78,216,91,127,60,109,62,128,68,233,82,54,46
1400000US06001402900,06001402900,"Census Tract 4029, Alameda County, California",763,80,7,11,37,26,63,36,62,59,132,63,143,53,43,38,86,60,126,57,64,45
1400000US06001403000,06001403000,"Census Tract 4030, Alameda County, California",958,139,8,14,8,12,74,42,7,11,401,92,79,49,51,52,30,28,188,88,112,53
1400000US06001403100,06001403100,"Census Tract 4031, Alameda County, California",335,86,0,95,22,24,30,26,29,26,17,19,36,40,34,41,45,32,81,52,41,47
1400000US06001403300,06001403300,"Census Tract 4033, Alameda County, California",1456,169,31,30,73,49,140,71,205,119,239,116,181,93,144,103,108,69,291,134,44,37
1400000US06001403400,06001403400,"Census Tract 4034, Alameda County, California",2592,157,151,88,205,110,216,102,297,116,383,147,268,130,157,108,109,82,663,182,143,100
1400000US06001403501,06001403501,"Census Tract 4035.01, Alameda County, California",2057,218,53,60,197,111,285,118,250,129,265,103,291,145,126,80,114,79,465,170,11,18
1400000US06001403502,06001403502,"Census Tract 4035.02, Alameda County, California",868,153,18,27,129,70,224,105,133,90,83,57,48,45,72,74,69,49,63,49,29,29
1400000US06001403600,06001403600,"Census Tract 4036, Alameda County, California",1996,190,112,62,296,126,249,125,328,151,218,107,259,123,106,92,76,67,269,141,83,58
1400000US06001403701,06001403701,"Census Tract 4037.01, Alameda County, California",1526,138,36,40,151,62,302,121,249,110,146,78,139,83,93,74,114,68,218,108,78,49
1400000US06001403702,06001403702,"Census Tract 4037.02, Alameda County, California",933,141,9,15,192,76,150,78,167,99,74,58,66,55,50,39,71,81,154,110,0,95
1400000US06001403800,06001403800,"Census Tract 4038, Alameda County, California",1269,120,12,20,103,62,349,132,224,78,222,91,52,39,21,23,83,39,118,67,85,70
1400000US06001403900,06001403900,"Census Tract 4039, Alameda County, California",1509,155,59,72,194,118,88,66,238,123,106,75,235,128,91,82,75,58,405,136,18,29
1400000US06001404000,06001404000,"Census Tract 4040, Alameda County, California",1309,118,18,18,197,79,238,85,167,80,181,80,117,59,59,51,76,60,181,71,75,51
1400000US06001404101,06001404101,"Census Tract 4041.01, Alameda County, California",1014,157,15,23,112,75,116,69,218,94,118,87,107,89,0,95,134,85,133,72,61,50
1400000US06001404102,06001404102,"Census Tract 4041.02, Alameda County, California",1426,157,116,90,175,103,114,73,245,117,305,129,104,61,147,66,36,39,184,92,0,95
1400000US06001404200,06001404200,"Census Tract 4042, Alameda County, California",268,84,0,95,44,32,29,25,50,49,11,17,20,23,0,95,13,19,38,32,63,56
1400000US06001404300,06001404300,"Census Tract 4043, Alameda County, California",212,92,27,32,41,45,48,54,16,17,5,9,6,11,18,22,44,42,7,12,0,95
1400000US06001404400,06001404400,"Census Tract 4044, Alameda County, California",341,137,0,95,0,95,52,58,54,50,54,48,68,53,0,95,0,95,96,86,17,29
1400000US06001404501,06001404501,"Census Tract 4045.01, Alameda County, California",77,47,0,95,15,23,7,11,13,18,39,41,3,5,0,95,0,95,0,95,0,95
1400000US06001404502,06001404502,"Census Tract 4045.02, Alameda County, California",413,138,11,16,40,47,29,34,12,19,94,81,84,93,38,55,16,25,89,72,0,95
1400000US06001404600,06001404600,"Census Tract 4046, Alameda County, California",64,58,0,95,19,31,0,95,26,41,9,14,0,95,0,95,0,95,10,17,0,95
1400000US06001404700,06001404700,"Census Tract 4047, Alameda County, California",131,82,0,95,0,95,32,43,0,95,33,47,0,95,10,15,21,20,0,95,35,34
1400000US06001404800,06001404800,"Census Tract 4048, Alameda County, California",544,130,0,95,27,31,92,61,9,15,73,78,33,36,0,95,81,85,229,133,0,95
1400000US06001404900,06001404900,"Census Tract 4049, Alameda County, California",790,149,9,15,54,42,114,61,169,103,103,81,119,74,66,48,62,42,94,80,0,95
1400000US06001405000,06001405000,"Census Tract 4050, Alameda County, California",530,115,0,95,43,48,31,28,54,46,119,70,86,66,15,16,52,46,95,51,35,41
1400000US06001405100,06001405100,"Census Tract 4051, Alameda County, California",139,64,0,95,0,95,20,23,35,42,0,95,30,31,0,95,0,95,41,43,13,21
1400000US06001405200,06001405200,"Census Tract 4052, Alameda County, California",1809,175,40,38,188,105,347,112,198,82,300,123,73,57,109,88,63,59,383,136,108,77
1400000US06001405301,06001405301,"Census Tract 4053.01, Alameda County, California",1424,135,126,90,138,90,261,134,144,78,199,123,172,100,57,56,142,88,185,76,0,95
1400000US06001405302,06001405302,"Census Tract 4053.02, Alameda County, California",1466,99,14,23,39,38,197,88,144,89,251,109,110,83,36,38,142,76,530,134,3,8
1400000US06001405401,06001405401,"Census Tract 4054.01, Alameda County, California",1272,161,30,36,38,40,149,88,62,59,142,80,28,33,194,102,132,74,385,131,112,94
1400000US06001405402,06001405402,"Census Tract 4054.02, Alameda County, California",864,148,30,49,48,54,28,40,71,61,91,86,46,48,72,53,148,83,330,122,0,95
1400000US06001405500,06001405500,"Census Tract 4055, Alameda County, California",1213,149,0,95,183,77,50,44,145,71,149,103,161,94,32,22,107,69,347,126,39,31
1400000US06001405600,06001405600,"Census Tract 4056, Alameda County, California",1060,107,0,95,74,56,166,79,101,62,139,66,92,61,91,65,69,48,274,95,54,43
1400000US06001405700,06001405700,"Census Tract 4057, Alameda County, California",851,149,71,61,80,67,55,45,84,59,91,54,65,51,108,88,48,56,228,111,21,36
1400000US06001405800,06001405800,"Census Tract 4058, Alameda County, California",752,136,9,15,20,27,48,48,62,56,86,66,47,48,88,65,92,68,250,110,50,46
1400000US06001405901,06001405901,"Census Tract 4059.01, Alameda County, California",784,123,0,95,62,64,145,106,43,51,38,38,52,54,47,50,76,68,305,106,16,28
1400000US06001405902,06001405902,"Census Tract 4059.02, Alameda County, California",661,105,22,34,34,36,73,60,113,76,28,32,76,58,86,75,49,45,180,79,0,95
1400000US06001406000,06001406000,"Census Tract 4060, Alameda County, California",1302,144,61,66,71,62,103,66,102,57,125,68,157,81,44,34,164,98,429,140,46,46
1400000US06001406100,06001406100,"Census Tract 4061, Alameda County, California",982,165,0,95,107,84,201,117,86,76,155,88,34,30,39,38,10,17,278,121,72,59
1400000US06001406201,06001406201,"Census Tract 4062.01, Alameda County, California",1167,135,0,95,117,74,132,80,131,77,131,72,68,58,85,69,117,70,335,95,51,53
1400000US06001406202,06001406202,"Census Tract 4062.02, Alameda County, California",1031,108,30,33,80,50,25,22,126,84,119,59,106,75,35,48,81,63,385,116,44,39
1400000US06001406300,06001406300,"Census Tract 4063, Alameda County, California",692,124,5,11,22,35,120,89,90,64,57,55,50,41,46,43,31,31,264,100,7,12
1400000US06001406400,06001406400,"Census Tract 4064, Alameda County, California",422,56,17,18,16,22,28,32,102,78,31,39,29,32,18,26,19,30,162,80,0,95
1400000US06001406500,06001406500,"Census Tract 4065, Alameda County, California",1029,161,14,23,52,46,52,48,125,64,75,42,117,68,84,59,136,102,374,124,0,95
1400000US06001406601,06001406601,"Census Tract 4066.01, Alameda County, California",1121,144,35,45,35,31,56,44,108,88,165,123,84,68,109,93,141,93,360,135,28,32
1400000US06001406602,06001406602,"Census Tract 4066.02, Alameda County, California",500,147,0,95,18,29,104,88,57,46,75,86,27,39,40,49,19,29,160,133,0,95
1400000US06001406700,06001406700,"Census Tract 4067, Alameda County, California",657,185,26,31,16,27,76,63,148,109,46,43,16,28,14,22,49,40,254,139,12,20
1400000US06001406800,06001406800,"Census Tract 4068, Alameda County, California",443,115,10,16,32,38,0,95,48,40,42,29,47,43,65,65,19,23,121,69,59,60
1400000US06001406900,06001406900,"Census Tract 4069, Alameda County, California",595,128,35,30,26,25,45,36,89,53,125,71,0,95,67,62,25,30,183,85,0,95
1400000US06001407000,06001407000,"Census Tract 4070, Alameda County, California",1174,154,30,34,30,34,81,63,153,97,74,73,18,21,153,82,59,68,555,161,21,23
1400000US06001407101,06001407101,"Census Tract 4071.01, Alameda County, California",753,106,0,95,19,29,47,52,45,40,96,74,31,40,66,63,100,87,306,130,43,33
1400000US06001407102,06001407102,"Census Tract 4071.02, Alameda County, California",572,153,0,95,11,19,53,49,9,17,10,18,0,95,49,50,70,63,361,119,9,20
1400000US06001407200,06001407200,"Census Tract 4072, Alameda County, California",1250,148,15,23,222,113,100,81,121,76,86,72,71,65,161,92,84,53,348,118,42,44
1400000US06001407300,06001407300,"Census Tract 4073, Alameda County, California",490,84,7,13,25,30,59,50,29,40,26,27,17,31,40,47,108,80,166,93,13,20
1400000US06001407400,06001407400,"Census Tract 4074, Alameda County, California",742,118,29,43,22,36,67,54,71,53,91,57,76,65,37,41,121,64,208,88,20,30
1400000US06001407500,06001407500,"Census Tract 4075, Alameda County, California",961,128,39,46,22,39,30,46,126,74,96,62,128,84,26,31,56,42,383,130,55,55
1400000US06001407600,06001407600,"Census Tract 4076, Alameda County, California",1110,181,30,47,68,72,37,46,63,49,151,98,59,66,97,107,46,57,513,173,46,55
