GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US06001400100,06001400100,"Census Tract 4001, Alameda County, California",222,76,30,48,46,26,67,52,0,12,8,13,0,12,9,15,0,12,62,52,0,12
1400000US06001400200,06001400200,"Census Tract 4002, Alameda County, California",300,56,20,16,56,40,75,31,23,15,70,48,6,8,10,11,19,16,16,15,5,8
1400000US06001400300,06001400300,"Census Tract 4003, Alameda County, California",1356,152,48,59,104,59,271,118,281,133,157,112,196,96,35,40,40,32,181,75,43,40
1400000US06001400400,06001400400,"Census Tract 4004, Alameda County, California",1089,110,31,29,134,103,263,96,209,82,46,32,68,54,63,50,133,67,126,56,16,17
1400000US06001400500,06001400500,"Census Tract 4005, Alameda County, California",1006,109,18,21,60,39,146,68,188,66,130,57,80,48,110,77,60,39,207,87,7,11
1400000US06001400600,06001400600,"Census Tract 4006, Alameda County, California",390,72,10,16,0,12,36,23,76,36,74,60,44,52,6,9,22,26,111,53,11,13
1400000US06001400700,06001400700,"Census Tract 4007, Alameda County, California",1243,133,63,59,36,36,110,53,115,73,165,72,178,98,98,80,24,28,440,125,14,23
1400000US06001400800,06001400800,"Census Tract 4008, Alameda County, California",1083,139,38,30,81,44,84,62,171,77,123,72,133,79,127,76,60,53,231,104,35,29
1400000US06001400900,06001400900,"Census Tract 4009, Alameda County, California",564,92,10,16,55,39,52,36,94,53,109,70,34,41,0,12,28,34,154,57,28,32
1400000US06001401000,06001401000,"Census Tract 4010, Alameda County, California",1649,230,43,69,95,76,137,92,96,76,152,78,148,94,31,39,117,89,785,185,45,73
1400000US06001401100,06001401100,"Census Tract 4011, Alameda County, California",1520,136,24,26,173,96,175,76,207,100,200,106,138,83,91,82,84,56,354,127,74,54
1400000US06001401200,06001401200,"Census Tract 4012, Alameda County, California",732,96,63,49,66,35,88,46,137,76,129,63,26,29,30,28,38,36,120,62,35,45
1400000US06001401300,06001401300,"Census Tract 4013, Alameda County, California",1480,120,42,38,111,60,111,42,193,82,285,88,155,79,66,45,124,67,293,92,100,64
1400000US06001401400,06001401400,"Census Tract 4014, Alameda County, California",1201,100,77,72,40,37,80,54,97,55,174,80,28,31,67,43,101,59,495,114,42,39
1400000US06001401500,06001401500,"Census Tract 4015, Alameda County, California",563,92,24,26,39,43,45,40,79,41,44,35,39,30,82,56,26,24,158,67,27,31
1400000US06001401600,06001401600,"Census Tract 4016, Alameda County, California",587,84,0,12,25,27,38,35,39,36,39,35,86,63,47,38,23,22,254,70,36,27
1400000US06001401700,06001401700,"Census Tract 4017, Alameda County, California",672,130,30,28,37,43,67,52,124,87,72,47,26,33,12,21,54,48,250,87,0,12
1400000US06001401800,06001401800,"Census Tract 4018, Alameda County, California",553,72,29,23,56,41,44,33,50,33,34,28,56,48,26,25,44,28,191,77,23,33
1400000US06001402200,06001402200,"Census Tract 4022, Alameda County, California",612,79,17,19,23,19,43,36,68,34,69,39,43,27,27,26,41,31,220,76,61,46
1400000US06001402400,06001402400,"Census Tract 4024, Alameda County, California",1021,79,0,12,32,45,128,72,50,49,184,91,122,69,26,20,137,104,307,119,35,36
1400000US06001402500,06001402500,"Census Tract 4025, Alameda County, California",588,67,26,26,53,30,51,32,19,18,117,52,81,55,39,34,18,17,174,54,10,15
1400000US06001402600,06001402600,"Census Tract 4026, Alameda County, California",524,60,12,19,33,20,27,24,45,29,121,40,107,61,22,15,31,22,105,45,21,21
1400000US06001402700,06001402700,"Census Tract 4027, Alameda County, California",530,69,56,37,8,13,53,36,50,34,54,42,81,52,0,12,8,11,209,59,11,19
