GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US06001400100,06001400100,"Census Tract 4001, Alameda County, California",232,77,31,50,35,24,61,43,16,21,6,10,8,12,0,12,0,12,75,56,0,12
1400000US06001400200,06001400200,"Census Tract 4002, Alameda County, California",256,55,17,13,35,27,69,34,39,28,46,45,18,18,5,7,8,10,14,15,5,8
1400000US06001400300,06001400300,"Census Tract 4003, Alameda County, California",1371,168,61,49,101,63,249,122,300,148,94,101,164,104,32,38,34,25,321,137,15,23
1400000US06001400400,06001400400,"Census Tract 4004, Alameda County, California",1111,126,37,27,125,88,238,95,169,73,72,45,52,38,67,53,141,80,202,93,8,13
1400000US06001400500,06001400500,"Census Tract 4005, Alameda County, California",1018,131,51,45,33,26,120,61,171,77,186,83,68,47,103,70,62,36,218,86,6,10
1400000US06001400600,06001400600,"Census Tract 4006, Alameda County, California",410,80,0,12,8,13,25,17,65,32,100,67,95,75,5,8,26,27,77,52,9,11
1400000US06001400700,06001400700,"Census Tract 4007, Alameda County, California",1237,138,49,57,15,17,111,58,80,63,158,77,141,86,138,83,62,58,464,144,19,21
1400000US06001400800,06001400800,"Census Tract 4008, Alameda County, California",1040,124,37,27,82,43,92,60,135,58,126,78,86,59,132,76,48,42,268,102,34,32
1400000US06001400900,06001400900,"Census Tract 4009, Alameda County, California",566,96,8,15,46,38,45,33,61,46,115,77,68,55,6,10,13,19,175,69,29,43
1400000US06001401000,06001401000,"Census Tract 4010, Alameda County, California",1493,253,32,52,0,17,177,103,110,93,140,87,129,69,67,65,145,105,646,188,47,76
1400000US06001401100,06001401100,"Census Tract 4011, Alameda County, California",1625,131,31,30,178,81,250,112,185,82,168,101,164,92,54,42,84,52,422,129,89,51
1400000US06001401200,06001401200,"Census Tract 4012, Alameda County, California",701,91,65,51,47,31,90,57,162,77,103,66,22,24,28,24,41,32,105,62,38,41
1400000US06001401300,06001401300,"Census Tract 4013, Alameda County, California",1530,104,65,44,75,51,148,58,192,78,228,82,210,94,90,67,97,48,342,118,83,45
1400000US06001401400,06001401400,"Census Tract 4014, Alameda County, California",1173,125,19,31,36,41,86,59,115,73,212,103,20,21,63,41,127,69,448,106,47,45
1400000US06001401500,06001401500,"Census Tract 4015, Alameda County, California",543,114,25,29,19,25,56,53,71,45,42,43,50,42,79,55,32,20,153,65,16,26
1400000US06001401600,06001401600,"Census Tract 4016, Alameda County, California",567,90,0,12,5,8,53,43,49,46,35,37,80,65,20,24,16,17,275,81,34,31
1400000US06001401700,06001401700,"Census Tract 4017, Alameda County, California",685,116,25,24,48,48,54,53,121,74,76,56,4,10,18,23,67,52,272,94,0,12
1400000US06001401800,06001401800,"Census Tract 4018, Alameda County, California",606,78,39,44,49,38,55,40,45,34,26,23,58,49,15,24,19,18,272,74,28,33
