GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US12061050100,12061050100,"Census Tract 501, Indian River County, Florida",1095,202,23,27,10,16,17,29,223,93,11,18,145,79,140,103,104,79,349,161,73,76
1400000US12061050200,12061050200,"Census Tract 502, Indian River County, Florida",471,147,0,14,15,19,9,14,24,25,50,54,68,68,18,20,41,47,203,92,43,32
1400000US12061050301,12061050301,"Census Tract 503.01, Indian River County, Florida",751,164,43,39,60,47,17,20,54,51,32,34,61,67,69,62,154,90,235,86,26,42
1400000US12061050302,12061050302,"Census Tract 503.02, Indian River County, Florida",1204,216,0,19,51,59,69,60,46,56,160,125,90,66,105,87,159,122,305,138,219,131
1400000US12061050401,12061050401,"Census Tract 504.01, Indian River County, Florida",1173,154,4,7,0,14,17,21,72,49,137,82,162,84,69,44,160,91,544,160,8,13
1400000US12061050402,12061050402,"Census Tract 504.02, Indian River County, Florida",316,133,10,17,12,21,16,25,30,36,22,26,24,28,13,21,74,74,86,80,29,45
1400000US12061050501,12061050501,"Census Tract 505.01, Indian River County, Florida",113,70,18,29,0,19,0,19,0,19,15,24,0,19,0,19,0,19,35,40,45,45
1400000US12061050503,12061050503,"Census Tract 505.03, Indian River County, Florida",209,115,0,19,52,60,0,19,32,54,0,19,0,19,0,19,16,25,75,73,34,51
1400000US12061050504,12061050504,"Census Tract 505.04, Indian River County, Florida",111,65,0,14,0,14,0,14,8,8,9,16,13,22,10,16,0,14,47,61,24,33
1400000US12061050505,12061050505,"Census Tract 505.05, Indian River County, Florida",86,60,0,14,0,14,0,14,28,42,19,21,5,12,0,14,0,14,34,30,0,14
1400000US12061050601,12061050601,"Census Tract 506.01, Indian River County, Florida",574,125,0,14,12,19,22,26,46,46,78,57,34,43,72,45,104,71,178,77,28,25
1400000US12061050602,12061050602,"Census Tract 506.02, Indian River County, Florida",504,127,31,46,24,26,27,26,65,52,30,29,0,14,19,24,54,44,242,110,12,22
1400000US12061050603,12061050603,"Census Tract 506.03, Indian River County, Florida",246,118,0,14,0,14,11,18,10,15,0,14,45,45,7,12,19,22,144,90,10,16
1400000US12061050604,12061050604,"Census Tract 506.04, Indian River County, Florida",192,68,0,14,9,14,22,25,12,17,32,29,34,31,9,15,10,17,54,37,10,17
1400000US12061050605,12061050605,"Census Tract 506.05, Indian River County, Florida",81,63,4,8,0,14,0,14,10,16,0,14,37,55,10,16,11,19,0,14,9,15
1400000US12061050606,12061050606,"Census Tract 506.06, Indian River County, Florida",1162,267,0,21,31,38,151,123,66,58,159,121,113,98,126,90,49,44,409,159,58,51
1400000US12061050702,12061050702,"Census Tract 507.02, Indian River County, Florida",251,99,0,14,0,14,9,16,14,22,62,67,40,40,10,17,12,19,96,73,8,13
1400000US12061050703,12061050703,"Census Tract 507.03, Indian River County, Florida",327,117,0,19,57,65,65,50,85,75,27,31,0,19,34,28,30,47,0,19,29,48
1400000US12061050704,12061050704,"Census Tract 507.04, Indian River County, Florida",564,139,0,14,43,59,10,16,101,77,72,76,24,38,43,60,89,60,149,86,33,38
1400000US12061050705,12061050705,"Census Tract 507.05, Indian River County, Florida",848,187,25,28,59,48,82,58,55,56,111,97,76,51,7,11,179,79,200,110,54,50
1400000US12061050802,12061050802,"Census Tract 508.02, Indian River County, Florida",463,171,0,19,3,9,0,19,165,97,69,89,96,92,74,75,0,19,36,44,20,26
1400000US12061050804,12061050804,"Census Tract 508.04, Indian River County, Florida",298,128,0,19,0,19,52,43,48,30,76,73,21,24,30,45,23,32,19,21,29,33
1400000US12061050805,12061050805,"Census Tract 508.05, Indian River County, Florida",310,122,13,23,17,27,35,57,64,44,13,22,20,26,0,14,30,44,78,73,40,50
1400000US12061050806,12061050806,"Census Tract 508.06, Indian River County, Florida",427,127,0,14,0,14,0,14,19,30,45,38,115,95,51,42,71,75,84,62,42,37
1400000US12061050807,12061050807,"Census Tract 508.07, Indian River County, Florida",289,131,0,14,8,13,29,35,0,14,16,27,66,80,43,52,18,27,83,74,26,30
1400000US12061050808,12061050808,"Census Tract 508.08, Indian River County, Florida",416,140,0,14,23,26,63,65,0,14,62,58,17,27,23,27,49,41,164,91,15,25
1400000US12061050902,12061050902,"Census Tract 509.02, Indian River County, Florida",439,143,0,19,39,31,40,58,42,41,65,58,57,47,0,19,0,19,132,71,64,69
1400000US12061050903,12061050903,"Census Tract 509.03, Indian River County, Florida",338,147,0,19,19,30,70,72,39,39,35,56,57,76,0,19,52,77,66,68,0,19
1400000US12061050904,12061050904,"Census Tract 509.04, Indian River County, Florida",668,168,20,24,9,12,47,51,72,79,126,113,88,91,8,12,72,66,194,131,32,26
1400000US12061980000,12061980000,"Census Tract 9800, Indian River County, Florida",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US12061990000,12061990000,"Census Tract 9900, Indian River County, Florida",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US12085000100,12085000100,"Census Tract 1, Martin County, Florida",75,44,7,12,9,15,2,5,7,14,0,14,11,16,0,14,11,14,5,8,23,22
1400000US12085000200,12085000200,"Census Tract 2, Martin County, Florida",281,97,0,14,11,16,27,22,47,40,49,49,8,14,30,28,11,16,88,63,10,16
