GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US12061050100,12061050100,"Census Tract 501, Indian River County, Florida",1205,266,111,84,49,47,66,54,182,110,69,51,84,62,134,107,79,86,371,193,60,48
1400000US12061050200,12061050200,"Census Tract 502, Indian River County, Florida",427,117,0,136,10,17,18,22,54,43,44,45,26,31,23,27,68,66,174,97,10,17
1400000US12061050301,12061050301,"Census Tract 503.01, Indian River County, Florida",845,163,0,136,37,33,81,62,130,82,60,35,101,68,93,67,60,34,266,111,17,22
1400000US12061050302,12061050302,"Census Tract 503.02, Indian River County, Florida",1058,181,0,136,74,71,46,45,100,72,165,117,40,38,66,65,136,104,295,124,136,107
1400000US12061050400,12061050400,"Census Tract 504, Indian River County, Florida",1487,244,16,25,17,22,69,56,155,107,177,84,159,95,98,73,174,123,606,199,16,25
1400000US12061050501,12061050501,"Census Tract 505.01, Indian River County, Florida",58,46,18,29,0,136,0,136,15,19,0,136,0,136,10,17,0,136,0,136,15,24
1400000US12061050502,12061050502,"Census Tract 505.02, Indian River County, Florida",450,176,0,136,27,31,23,38,51,49,17,29,102,100,81,94,0,136,98,92,51,55
1400000US12061050503,12061050503,"Census Tract 505.03, Indian River County, Florida",39,36,0,136,0,136,0,136,0,136,12,19,0,136,0,136,15,24,12,21,0,136
1400000US12061050601,12061050601,"Census Tract 506.01, Indian River County, Florida",585,139,0,136,11,19,51,60,41,32,63,59,59,36,73,59,42,35,234,108,11,17
1400000US12061050602,12061050602,"Census Tract 506.02, Indian River County, Florida",478,143,0,136,0,136,0,136,54,42,96,74,0,136,51,41,44,51,190,111,43,46
1400000US12061050603,12061050603,"Census Tract 506.03, Indian River County, Florida",346,151,0,136,0,136,12,20,17,23,0,136,63,79,36,33,63,65,136,88,19,22
1400000US12061050604,12061050604,"Census Tract 506.04, Indian River County, Florida",117,60,0,136,0,136,12,19,20,18,0,136,23,27,0,136,11,17,39,38,12,18
1400000US12061050605,12061050605,"Census Tract 506.05, Indian River County, Florida",38,35,0,136,0,136,0,136,0,136,0,136,0,136,0,136,26,28,0,136,12,18
1400000US12061050606,12061050606,"Census Tract 506.06, Indian River County, Florida",1083,210,0,136,83,89,93,95,143,107,153,97,83,59,67,51,24,27,373,163,64,69
1400000US12061050701,12061050701,"Census Tract 507.01, Indian River County, Florida",1517,211,26,30,73,50,59,45,172,99,106,73,159,110,73,57,209,113,559,142,81,51
1400000US12061050702,12061050702,"Census Tract 507.02, Indian River County, Florida",295,103,0,136,11,17,11,19,39,42,34,43,0,136,31,46,18,21,127,76,24,28
1400000US12061050703,12061050703,"Census Tract 507.03, Indian River County, Florida",325,124,0,136,41,62,61,58,52,41,0,136,24,27,27,30,48,69,38,57,34,55
1400000US12061050801,12061050801,"Census Tract 508.01, Indian River County, Florida",830,182,0,136,0,136,81,82,35,54,73,62,87,82,138,93,109,82,205,108,102,71
1400000US12061050802,12061050802,"Census Tract 508.02, Indian River County, Florida",409,175,0,136,83,110,0,136,72,85,16,27,7,13,59,87,0,136,115,121,57,54
1400000US12061050803,12061050803,"Census Tract 508.03, Indian River County, Florida",757,198,0,136,11,18,12,19,105,68,94,59,196,122,57,47,127,99,81,65,74,50
1400000US12061050804,12061050804,"Census Tract 508.04, Indian River County, Florida",258,110,0,136,0,136,53,51,19,21,21,25,25,28,40,64,18,28,62,65,20,23
1400000US12061050901,12061050901,"Census Tract 509.01, Indian River County, Florida",1344,289,32,40,211,140,145,92,232,142,152,114,135,97,52,59,60,51,271,151,54,50
1400000US12061050902,12061050902,"Census Tract 509.02, Indian River County, Florida",293,97,0,136,10,17,19,31,55,42,28,32,77,59,0,136,10,16,80,50,14,24
1400000US12085000100,12085000100,"Census Tract 1, Martin County, Florida",43,34,0,136,9,15,0,136,9,14,0,136,0,136,0,136,0,136,0,136,25,26
1400000US12085000200,12085000200,"Census Tract 2, Martin County, Florida",377,116,0,136,9,15,37,35,0,136,58,59,10,17,64,48,12,18,168,83,19,20
1400000US12085000300,12085000300,"Census Tract 3, Martin County, Florida",820,177,14,22,12,19,121,70,115,72,85,59,63,55,152,111,30,45,215,108,13,20
1400000US12085000400,12085000400,"Census Tract 4, Martin County, Florida",665,140,37,38,9,14,56,45,19,23,168,78,18,28,72,74,74,82,182,104,30,36
1400000US12085000500,12085000500,"Census Tract 5, Martin County, Florida",882,197,0,136,102,91,38,29,110,72,49,38,128,97,39,36,89,75,255,118,72,56
1400000US12085000601,12085000601,"Census Tract 6.01, Martin County, Florida",589,141,42,68,70,79,16,23,50,64,73,58,59,43,29,33,36,34,104,77,110,96
1400000US12085000602,12085000602,"Census Tract 6.02, Martin County, Florida",564,187,0,136,63,45,116,83,39,43,64,60,164,134,27,26,12,20,57,75,22,32
1400000US12085000700,12085000700,"Census Tract 7, Martin County, Florida",485,150,14,23,17,26,0,136,48,65,67,60,61,52,42,69,14,24,100,64,122,85
1400000US12085000800,12085000800,"Census Tract 8, Martin County, Florida",330,98,9,14,59,52,28,33,24,29,25,28,33,36,0,136,20,26,102,55,30,27
1400000US12085000900,12085000900,"Census Tract 9, Martin County, Florida",833,236,17,27,40,66,90,83,167,158,49,45,78,57,27,31,58,52,291,156,16,25
1400000US12085001000,12085001000,"Census Tract 10, Martin County, Florida",1361,202,31,33,103,79,27,43,163,100,225,102,196,104,197,106,101,75,266,108,52,56
1400000US12085001101,12085001101,"Census Tract 11.01, Martin County, Florida",708,153,0,136,7,11,97,62,93,69,104,63,41,32,55,51,92,57,187,93,32,35
1400000US12085001102,12085001102,"Census Tract 11.02, Martin County, Florida",295,117,0,136,42,39,0,136,0,136,54,52,0,136,28,33,92,83,11,17,68,73
1400000US12085001200,12085001200,"Census Tract 12, Martin County, Florida",526,119,56,54,11,18,68,38,51,46,77,54,95,68,54,44,45,45,55,45,14,22
1400000US12085001301,12085001301,"Census Tract 13.01, Martin County, Florida",561,148,12,18,37,33,39,38,88,93,77,68,6,19,125,92,36,39,123,74,18,28
1400000US12085001302,12085001302,"Census Tract 13.02, Martin County, Florida",282,144,0,136,0,136,13,21,59,62,13,22,48,61,36,56,47,78,66,65,0,136
1400000US12085001403,12085001403,"Census Tract 14.03, Martin County, Florida",592,179,0,136,47,73,89,94,33,35,80,83,59,59,31,37,86,88,103,63,64,80
1400000US12085001404,12085001404,"Census Tract 14.04, Martin County, Florida",388,164,0,136,32,50,55,73,22,28,33,34,46,48,41,65,28,32,61,57,70,57
1400000US12085001405,12085001405,"Census Tract 14.05, Martin County, Florida",574,161,0,136,16,27,32,39,79,84,132,97,19,25,0,136,24,28,160,88,112,76
1400000US12085001406,12085001406,"Census Tract 14.06, Martin County, Florida",200,91,0,136,54,51,0,136,9,14,77,66,6,11,20,26,17,27,0,136,17,27
