GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US12061050100,12061050100,"Census Tract 501, Indian River County, Florida",1231,196,26,37,0,19,23,39,144,90,39,51,139,87,69,78,332,154,370,175,89,109
1400000US12061050200,12061050200,"Census Tract 502, Indian River County, Florida",496,135,0,13,30,25,103,92,0,13,47,40,59,78,32,42,31,36,168,94,26,26
1400000US12061050301,12061050301,"Census Tract 503.01, Indian River County, Florida",796,163,43,41,37,33,0,13,0,13,14,23,109,85,58,63,129,77,360,135,46,56
1400000US12061050302,12061050302,"Census Tract 503.02, Indian River County, Florida",1113,238,0,19,70,91,45,51,88,73,164,153,58,52,71,71,144,106,360,155,113,85
1400000US12061050401,12061050401,"Census Tract 504.01, Indian River County, Florida",1121,164,7,12,9,21,9,15,120,71,165,97,128,72,102,65,121,68,439,150,21,25
1400000US12061050402,12061050402,"Census Tract 504.02, Indian River County, Florida",381,125,11,17,26,30,0,13,13,19,37,34,36,33,38,37,71,60,119,87,30,47
1400000US12061050501,12061050501,"Census Tract 505.01, Indian River County, Florida",98,60,0,19,11,17,0,19,0,19,14,21,0,19,0,19,3,4,34,38,36,38
1400000US12061050503,12061050503,"Census Tract 505.03, Indian River County, Florida",271,125,0,13,88,82,0,13,38,42,0,13,0,13,21,28,0,13,70,64,54,59
1400000US12061050504,12061050504,"Census Tract 505.04, Indian River County, Florida",117,60,0,13,0,13,0,13,14,17,19,23,11,20,10,14,0,13,58,50,5,8
1400000US12061050505,12061050505,"Census Tract 505.05, Indian River County, Florida",126,74,0,13,0,13,40,61,10,16,20,22,0,13,0,13,0,13,48,25,8,13
1400000US12061050601,12061050601,"Census Tract 506.01, Indian River County, Florida",522,101,0,13,40,35,5,10,46,39,64,58,31,38,44,31,95,49,180,59,17,19
1400000US12061050602,12061050602,"Census Tract 506.02, Indian River County, Florida",557,149,25,41,39,30,78,84,49,36,63,52,78,66,43,44,28,38,154,89,0,19
1400000US12061050603,12061050603,"Census Tract 506.03, Indian River County, Florida",214,102,0,13,11,19,22,36,29,43,0,13,15,25,0,13,8,14,114,75,15,24
1400000US12061050604,12061050604,"Census Tract 506.04, Indian River County, Florida",278,87,7,11,43,53,22,24,12,19,49,30,28,26,10,17,31,28,76,43,0,13
1400000US12061050605,12061050605,"Census Tract 506.05, Indian River County, Florida",155,66,7,23,0,13,41,29,11,18,0,13,35,53,38,33,11,18,0,13,12,18
1400000US12061050606,12061050606,"Census Tract 506.06, Indian River County, Florida",1149,264,0,21,28,35,125,97,199,119,131,110,91,74,145,103,102,69,285,145,43,46
1400000US12061050702,12061050702,"Census Tract 507.02, Indian River County, Florida",303,119,23,38,26,29,0,19,31,34,94,92,59,48,12,19,7,17,51,43,0,19
1400000US12061050703,12061050703,"Census Tract 507.03, Indian River County, Florida",299,113,0,19,65,71,52,47,77,58,51,47,0,19,14,23,40,50,0,19,0,19
1400000US12061050704,12061050704,"Census Tract 507.04, Indian River County, Florida",578,126,16,20,42,50,8,14,55,49,74,53,19,22,39,30,134,88,121,73,70,67
1400000US12061050705,12061050705,"Census Tract 507.05, Indian River County, Florida",943,196,25,28,63,52,78,53,171,104,82,58,63,46,40,34,138,77,211,97,72,75
1400000US12061050802,12061050802,"Census Tract 508.02, Indian River County, Florida",555,185,0,19,55,51,32,37,160,89,28,34,109,105,72,81,0,19,54,56,45,43
1400000US12061050804,12061050804,"Census Tract 508.04, Indian River County, Florida",297,125,0,19,0,19,38,38,52,45,65,65,0,19,0,19,40,64,77,61,25,31
1400000US12061050805,12061050805,"Census Tract 508.05, Indian River County, Florida",444,142,15,23,20,21,47,64,99,67,18,23,43,61,32,44,6,10,137,82,27,33
1400000US12061050806,12061050806,"Census Tract 508.06, Indian River County, Florida",443,117,0,19,0,19,15,26,55,58,31,30,85,74,89,84,48,47,92,75,28,35
1400000US12061050807,12061050807,"Census Tract 508.07, Indian River County, Florida",233,104,0,13,41,39,15,23,0,13,31,37,9,19,12,19,14,23,78,76,33,39
1400000US12061050808,12061050808,"Census Tract 508.08, Indian River County, Florida",364,88,0,13,25,23,34,34,0,13,28,39,36,36,33,29,76,47,104,64,28,27
1400000US12061050902,12061050902,"Census Tract 509.02, Indian River County, Florida",601,199,14,23,90,86,47,55,47,45,42,48,57,46,48,77,35,48,138,78,83,83
1400000US12061050903,12061050903,"Census Tract 509.03, Indian River County, Florida",379,146,10,20,0,19,0,19,32,38,40,61,40,58,19,32,114,101,105,80,19,33
