GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",1068,129,27,43,129,75,108,77,110,66,74,52,133,68,79,65,69,60,332,122,7,12
1400000US25025000201,25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",894,121,5,8,87,68,109,54,155,67,86,50,48,43,31,28,65,50,266,94,42,45
1400000US25025000202,25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",976,111,38,36,44,37,110,59,137,66,131,72,115,61,73,58,79,70,192,89,57,44
1400000US25025000301,25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",543,97,0,12,54,55,142,77,105,60,46,49,11,18,10,16,6,10,152,77,17,23
1400000US25025000302,25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",544,111,0,12,7,13,116,60,49,65,87,45,28,28,14,23,37,59,142,71,64,52
1400000US25025000401,25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",2216,173,67,59,92,85,264,121,194,75,497,139,271,106,63,39,134,89,528,162,106,84
1400000US25025000402,25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",850,132,0,12,13,16,100,73,112,68,43,26,19,22,51,41,92,58,366,104,54,49
1400000US25025000502,25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",1349,123,0,17,23,23,185,88,107,55,86,51,147,90,70,43,45,42,556,116,130,69
1400000US25025000503,25025000503,"Census Tract 5.03, Suffolk County, Massachusetts",886,106,0,12,65,51,120,62,62,38,41,35,70,42,39,41,82,71,297,104,110,77
1400000US25025000504,25025000504,"Census Tract 5.04, Suffolk County, Massachusetts",2146,162,16,25,65,49,126,74,166,96,447,137,201,94,105,75,114,70,789,195,117,73
1400000US25025000601,25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",833,125,19,21,24,23,72,39,133,66,84,41,44,31,0,12,57,34,312,93,88,58
1400000US25025000602,25025000602,"Census Tract 6.02, Suffolk County, Massachusetts",1678,102,31,26,25,28,128,64,222,83,321,100,163,73,141,67,217,86,327,104,103,60
1400000US25025000701,25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",1560,181,11,17,61,47,65,48,222,102,146,78,174,95,155,93,115,61,508,135,103,67
1400000US25025000703,25025000703,"Census Tract 7.03, Suffolk County, Massachusetts",1123,73,5,10,43,46,39,13,115,58,76,56,39,29,15,14,64,45,640,102,87,48
1400000US25025000704,25025000704,"Census Tract 7.04, Suffolk County, Massachusetts",1866,151,0,12,205,93,141,80,143,76,265,117,286,132,85,70,97,65,561,129,83,71
1400000US25025000802,25025000802,"Census Tract 8.02, Suffolk County, Massachusetts",2207,144,13,20,77,57,141,96,139,91,240,100,134,78,153,98,165,95,927,143,218,105
1400000US25025000803,25025000803,"Census Tract 8.03, Suffolk County, Massachusetts",770,84,0,17,27,28,37,34,67,38,39,32,81,56,50,31,52,36,393,103,24,23
1400000US25025010103,25025010103,"Census Tract 101.03, Suffolk County, Massachusetts",413,51,0,12,0,12,39,27,21,17,27,27,8,9,11,18,0,12,190,63,117,37
1400000US25025010104,25025010104,"Census Tract 101.04, Suffolk County, Massachusetts",1313,137,81,59,33,23,38,26,164,53,176,70,112,64,101,74,59,38,419,108,130,68
1400000US25025010203,25025010203,"Census Tract 102.03, Suffolk County, Massachusetts",2881,197,37,40,22,35,175,90,176,73,333,114,320,104,138,73,252,142,1088,218,340,137
1400000US25025010204,25025010204,"Census Tract 102.04, Suffolk County, Massachusetts",877,102,18,21,8,12,20,22,19,21,19,20,137,73,76,67,33,32,456,112,91,76
1400000US25025010300,25025010300,"Census Tract 103, Suffolk County, Massachusetts",188,52,0,17,4,8,10,8,18,23,9,12,8,9,12,11,16,16,88,53,23,28
1400000US25025010403,25025010403,"Census Tract 104.03, Suffolk County, Massachusetts",1823,127,47,51,120,66,129,80,90,62,254,119,167,92,65,51,105,66,542,180,304,142
1400000US25025010404,25025010404,"Census Tract 104.04, Suffolk County, Massachusetts",1386,137,0,17,10,16,44,42,45,45,83,80,64,45,13,20,174,128,762,147,191,95
1400000US25025010405,25025010405,"Census Tract 104.05, Suffolk County, Massachusetts",907,50,12,14,52,32,61,43,122,59,141,48,185,60,19,22,49,31,217,69,49,33
1400000US25025010408,25025010408,"Census Tract 104.08, Suffolk County, Massachusetts",797,63,25,33,44,38,84,55,148,62,87,45,55,38,59,39,41,28,225,84,29,30
1400000US25025010500,25025010500,"Census Tract 105, Suffolk County, Massachusetts",1499,99,13,21,32,25,58,35,158,83,273,100,221,98,31,28,30,29,521,131,162,74
1400000US25025010600,25025010600,"Census Tract 106, Suffolk County, Massachusetts",1517,152,188,89,135,61,97,54,208,79,88,50,112,59,120,83,79,50,418,124,72,54
1400000US25025010701,25025010701,"Census Tract 107.01, Suffolk County, Massachusetts",1050,123,27,29,94,55,197,79,106,62,115,76,42,33,66,70,47,52,256,125,100,72
1400000US25025010702,25025010702,"Census Tract 107.02, Suffolk County, Massachusetts",679,138,35,42,9,16,80,60,134,70,98,60,154,88,51,30,35,34,65,50,18,20
1400000US25025010801,25025010801,"Census Tract 108.01, Suffolk County, Massachusetts",656,162,91,67,36,40,83,53,215,109,96,78,27,20,0,12,0,12,77,54,31,34
1400000US25025010802,25025010802,"Census Tract 108.02, Suffolk County, Massachusetts",978,145,110,74,78,61,157,81,127,88,95,60,78,54,28,37,69,63,81,52,155,105
1400000US25025020101,25025020101,"Census Tract 201.01, Suffolk County, Massachusetts",1570,179,76,86,123,69,364,162,330,152,220,134,52,47,83,72,66,53,195,104,61,49
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",1707,164,29,33,134,78,170,82,240,102,289,112,183,91,150,87,164,98,288,100,60,57
1400000US25025020301,25025020301,"Census Tract 203.01, Suffolk County, Massachusetts",1177,107,47,39,92,66,157,86,131,86,232,104,113,82,167,117,56,40,157,65,25,27
1400000US25025020302,25025020302,"Census Tract 203.02, Suffolk County, Massachusetts",430,74,4,7,42,41,4,6,127,79,37,38,17,20,11,18,79,65,81,58,28,36
1400000US25025020303,25025020303,"Census Tract 203.03, Suffolk County, Massachusetts",1095,151,71,55,125,66,93,62,61,49,167,97,31,35,59,43,133,79,291,119,64,56
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",899,125,11,17,63,46,127,62,200,90,35,28,70,55,31,18,105,74,257,96,0,12
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",851,100,12,18,94,66,72,43,139,66,113,46,67,41,57,50,116,69,139,62,42,43
1400000US25025030300,25025030300,"Census Tract 303, Suffolk County, Massachusetts",1799,171,184,116,203,100,203,108,233,110,170,89,130,99,45,43,88,82,411,137,132,80
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",1087,104,51,33,102,63,178,63,165,82,118,57,77,62,37,31,53,37,254,85,52,47
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",945,129,9,14,130,68,129,60,139,72,141,69,142,68,62,55,21,25,164,69,8,12
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",500,91,13,15,81,47,106,71,82,58,71,42,44,31,7,10,8,12,79,55,9,15
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",465,71,28,22,93,49,85,52,68,55,45,25,27,25,26,22,5,8,47,35,41,35
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",870,155,91,94,113,65,150,102,118,95,124,72,42,33,8,12,45,50,109,88,70,78
1400000US25025040401,25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",863,91,84,64,104,73,113,57,82,68,95,49,137,71,54,46,32,31,123,74,39,49
